id,full_name,url,stars,forks,commits,open_issue,closed_issue
205886428,PingoLH/Pytorch-HarDNet,https://api.github.com/repos/PingoLH/Pytorch-HarDNet,344,59,47,6,2
194769649,xiaomi-automl/FairNAS,https://api.github.com/repos/xiaomi-automl/FairNAS,294,59,15,7,1
162952449,KaihuaTang/VQA2.0-Recent-Approachs-2018.pytorch,https://api.github.com/repos/KaihuaTang/VQA2.0-Recent-Approachs-2018.pytorch,264,59,31,4,5
253276146,UCSD-AI4H/Medical-Dialogue-System,https://api.github.com/repos/UCSD-AI4H/Medical-Dialogue-System,261,59,24,5,3
183831265,tomgrek/zincbase,https://api.github.com/repos/tomgrek/zincbase,260,59,114,3,1
298462368,Shen-Lab/GraphCL,https://api.github.com/repos/Shen-Lab/GraphCL,252,59,115,26,37
239837797,oleg-yaroshevskiy/quest_qa_labeling,https://api.github.com/repos/oleg-yaroshevskiy/quest_qa_labeling,232,59,84,0,2
352300645,TACJu/TransFG,https://api.github.com/repos/TACJu/TransFG,228,59,4,25,5
129285559,aravindr93/mjrl,https://api.github.com/repos/aravindr93/mjrl,221,59,99,9,13
85488743,emited/VariationalRecurrentNeuralNetwork,https://api.github.com/repos/emited/VariationalRecurrentNeuralNetwork,220,59,20,6,2
116358756,leviswind/pytorch-transformer,https://api.github.com/repos/leviswind/pytorch-transformer,218,59,8,5,4
139635485,mikgroup/sigpy,https://api.github.com/repos/mikgroup/sigpy,186,59,1110,13,42
155916001,lianghongzhuo/PointNetGPD,https://api.github.com/repos/lianghongzhuo/PointNetGPD,181,59,56,17,37
420947391,thuml/Autoformer,https://api.github.com/repos/thuml/Autoformer,174,59,73,1,118
255638464,dvgodoy/PyTorchStepByStep,https://api.github.com/repos/dvgodoy/PyTorchStepByStep,159,59,131,5,15
375873798,Sentdex/GANTheftAuto,https://api.github.com/repos/Sentdex/GANTheftAuto,764,58,94,4,7
250964777,DeepSceneSeg/EfficientPS,https://api.github.com/repos/DeepSceneSeg/EfficientPS,404,58,26,14,34
290778699,facebookresearch/suncet,https://api.github.com/repos/facebookresearch/suncet,402,58,12,4,24
298215109,ShuoYang-1998/Few_Shot_Distribution_Calibration,https://api.github.com/repos/ShuoYang-1998/Few_Shot_Distribution_Calibration,386,58,42,0,0
190591634,ncbi-nlp/bluebert,https://api.github.com/repos/ncbi-nlp/bluebert,377,58,61,5,31
202276569,v-mipeng/LexiconAugmentedNER,https://api.github.com/repos/v-mipeng/LexiconAugmentedNER,308,58,24,49,14
178267179,carrierlxk/COSNet,https://api.github.com/repos/carrierlxk/COSNet,301,58,68,16,30
320772348,LibCity/Bigscity-LibCity,https://api.github.com/repos/LibCity/Bigscity-LibCity,300,58,265,1,71
379990802,YudongGuo/AD-NeRF,https://api.github.com/repos/YudongGuo/AD-NeRF,298,58,25,37,78
283689225,microsoft/voxelpose-pytorch,https://api.github.com/repos/microsoft/voxelpose-pytorch,283,58,32,35,10
235607333,denisyarats/pytorch_sac,https://api.github.com/repos/denisyarats/pytorch_sac,263,58,27,2,5
225537951,Bluefog-Lib/bluefog,https://api.github.com/repos/Bluefog-Lib/bluefog,253,58,1093,26,31
181117691,bruel-gabrielsson/TopologyLayer,https://api.github.com/repos/bruel-gabrielsson/TopologyLayer,240,58,164,19,8
234469983,ohhhyeahhh/SiamCAR,https://api.github.com/repos/ohhhyeahhh/SiamCAR,232,58,67,61,30
195148889,microsoft/Relation-Aware-Global-Attention-Networks,https://api.github.com/repos/microsoft/Relation-Aware-Global-Attention-Networks,231,58,70,22,4
335565566,cfzd/FcaNet,https://api.github.com/repos/cfzd/FcaNet,230,58,19,19,20
211859022,Deep-MI/FastSurfer,https://api.github.com/repos/Deep-MI/FastSurfer,229,58,782,5,107
268216254,zgcr/simpleAICV-pytorch-ImageNet-COCO-training,https://api.github.com/repos/zgcr/simpleAICV-pytorch-ImageNet-COCO-training,227,58,0,0,0
272318015,yya518/FinBERT,https://api.github.com/repos/yya518/FinBERT,186,58,50,3,21
225595450,JDAI-CV/Down-to-the-Last-Detail-Virtual-Try-on-with-Detail-Carving,https://api.github.com/repos/JDAI-CV/Down-to-the-Last-Detail-Virtual-Try-on-with-Detail-Carving,181,58,31,20,28
129069929,MachineLP/PyTorch_image_classifier,https://api.github.com/repos/MachineLP/PyTorch_image_classifier,162,58,127,7,4
161832026,salesforce/densecap,https://api.github.com/repos/salesforce/densecap,159,58,20,11,34
239972301,bdy9527/SDCN,https://api.github.com/repos/bdy9527/SDCN,153,58,29,11,20
186716715,rapidsai/clx,https://api.github.com/repos/rapidsai/clx,136,58,1601,9,84
436805002,wpeebles/gangealing,https://api.github.com/repos/wpeebles/gangealing,535,57,49,4,29
200909224,locuslab/deq,https://api.github.com/repos/locuslab/deq,510,57,69,4,22
375121052,facebookresearch/ic_gan,https://api.github.com/repos/facebookresearch/ic_gan,467,57,15,11,12
252209280,Sense-X/TSD,https://api.github.com/repos/Sense-X/TSD,443,57,17,14,23
283316497,autonomousvision/convolutional_occupancy_networks,https://api.github.com/repos/autonomousvision/convolutional_occupancy_networks,438,57,18,3,55
360047919,Alibaba-MIIL/ImageNet21K,https://api.github.com/repos/Alibaba-MIIL/ImageNet21K,428,57,51,12,54
330622921,UKPLab/beir,https://api.github.com/repos/UKPLab/beir,410,57,0,0,0
207798725,TorchEnsemble-Community/Ensemble-Pytorch,https://api.github.com/repos/TorchEnsemble-Community/Ensemble-Pytorch,399,57,396,18,30
251384067,XingangPan/deep-generative-prior,https://api.github.com/repos/XingangPan/deep-generative-prior,384,57,13,3,9
243816027,JJGO/shrinkbench,https://api.github.com/repos/JJGO/shrinkbench,319,57,161,1,21
286087789,cszn/DPIR,https://api.github.com/repos/cszn/DPIR,310,57,62,15,2
337207225,openai/improved-diffusion,https://api.github.com/repos/openai/improved-diffusion,306,57,9,48,24
363002942,CBLUEbenchmark/CBLUE,https://api.github.com/repos/CBLUEbenchmark/CBLUE,279,57,89,0,6
395674127,murufeng/awesome_lightweight_networks,https://api.github.com/repos/murufeng/awesome_lightweight_networks,270,57,101,5,4
239436776,sgrvinod/a-PyTorch-Tutorial-to-Super-Resolution,https://api.github.com/repos/sgrvinod/a-PyTorch-Tutorial-to-Super-Resolution,260,57,6,6,4
163395803,benedekrozemberczki/GAM,https://api.github.com/repos/benedekrozemberczki/GAM,251,57,95,1,15
194360295,akanazawa/motion_reconstruction,https://api.github.com/repos/akanazawa/motion_reconstruction,233,57,6,11,6
134570990,jfzhang95/DeepGrabCut-PyTorch,https://api.github.com/repos/jfzhang95/DeepGrabCut-PyTorch,232,57,40,3,4
167099302,TianhongDai/hindsight-experience-replay,https://api.github.com/repos/TianhongDai/hindsight-experience-replay,223,57,25,12,11
288567055,ylabbe/cosypose,https://api.github.com/repos/ylabbe/cosypose,203,57,22,31,44
244740116,datamllab/rlcard-showdown,https://api.github.com/repos/datamllab/rlcard-showdown,201,57,182,6,10
178392931,THUDM/KOBE,https://api.github.com/repos/THUDM/KOBE,181,57,83,1,50
321912584,bubbliiiing/centernet-pytorch,https://api.github.com/repos/bubbliiiing/centernet-pytorch,173,57,80,36,8
378303075,sally20921/All4Depth,https://api.github.com/repos/sally20921/All4Depth,54,57,90,0,0
131606325,mlcommons/training_results_v0.5,https://api.github.com/repos/mlcommons/training_results_v0.5,38,57,10,6,5
339780644,zetane/viewer,https://api.github.com/repos/zetane/viewer,422,56,20,9,8
348953105,THUDM/P-tuning,https://api.github.com/repos/THUDM/P-tuning,414,56,33,9,30
364148685,PeizhuoLi/neural-blend-shapes,https://api.github.com/repos/PeizhuoLi/neural-blend-shapes,403,56,42,12,12
204275164,mgrankin/over9000,https://api.github.com/repos/mgrankin/over9000,395,56,52,0,19
369039418,amazon-research/siam-mot,https://api.github.com/repos/amazon-research/siam-mot,390,56,0,0,0
340089798,YyzHarry/imbalanced-regression,https://api.github.com/repos/YyzHarry/imbalanced-regression,356,56,22,3,31
266675271,open-mmlab/OpenUnReID,https://api.github.com/repos/open-mmlab/OpenUnReID,333,56,87,21,25
354941651,michiyasunaga/qagnn,https://api.github.com/repos/michiyasunaga/qagnn,304,56,8,0,0
281528773,intel/neural-compressor,https://api.github.com/repos/intel/neural-compressor,299,56,2477,10,82
143411699,tejaslodaya/timeseries-clustering-vae,https://api.github.com/repos/tejaslodaya/timeseries-clustering-vae,293,56,27,7,8
101772209,vy007vikas/PyTorch-ActorCriticRL,https://api.github.com/repos/vy007vikas/PyTorch-ActorCriticRL,292,56,21,3,2
167644944,nashory/DeLF-pytorch,https://api.github.com/repos/nashory/DeLF-pytorch,291,56,15,24,14
372481592,ShannonAI/ChineseBert,https://api.github.com/repos/ShannonAI/ChineseBert,286,56,80,43,15
226343764,ZhengkunTian/OpenTransformer,https://api.github.com/repos/ZhengkunTian/OpenTransformer,285,56,150,3,41
106429381,theeluwin/pytorch-sgns,https://api.github.com/repos/theeluwin/pytorch-sgns,277,56,10,5,8
247616088,Maclory/Deep-Iterative-Collaboration,https://api.github.com/repos/Maclory/Deep-Iterative-Collaboration,256,56,14,9,41
269311767,yxgeee/SpCL,https://api.github.com/repos/yxgeee/SpCL,247,56,14,13,32
220815896,monologg/R-BERT,https://api.github.com/repos/monologg/R-BERT,225,56,49,7,8
346543074,TheAtticusProject/cuad,https://api.github.com/repos/TheAtticusProject/cuad,223,56,8,7,7
378850458,zhanglonghao1992/One-Shot_Free-View_Neural_Talking_Head_Synthesis,https://api.github.com/repos/zhanglonghao1992/One-Shot_Free-View_Neural_Talking_Head_Synthesis,215,56,85,33,34
223094600,microsoft/2D-TAN,https://api.github.com/repos/microsoft/2D-TAN,210,56,0,0,0
283448550,github-luffy/PFLD_68points_Pytorch,https://api.github.com/repos/github-luffy/PFLD_68points_Pytorch,203,56,91,20,32
132194115,shayneobrien/coreference-resolution,https://api.github.com/repos/shayneobrien/coreference-resolution,162,56,84,15,5
185300497,orcax/PGPR,https://api.github.com/repos/orcax/PGPR,158,56,29,5,1
277891413,salesforce/simpletod,https://api.github.com/repos/salesforce/simpletod,156,56,5,20,5
191466400,thinng/GraphDTA,https://api.github.com/repos/thinng/GraphDTA,111,56,34,2,13
311813416,NVIDIA/clara-train-examples,https://api.github.com/repos/NVIDIA/clara-train-examples,72,56,128,12,5
390536799,mlfoundations/open_clip,https://api.github.com/repos/mlfoundations/open_clip,575,55,398,51,151
228891845,yoshitomo-matsubara/torchdistill,https://api.github.com/repos/yoshitomo-matsubara/torchdistill,560,55,1084,0,32
321584367,manujosephv/pytorch_tabular,https://api.github.com/repos/manujosephv/pytorch_tabular,542,55,405,11,84
156584278,geoopt/geoopt,https://api.github.com/repos/geoopt/geoopt,524,55,205,25,54
251697485,kwotsin/mimicry,https://api.github.com/repos/kwotsin/mimicry,521,55,168,12,26
262630066,greentfrapp/lucent,https://api.github.com/repos/greentfrapp/lucent,435,55,166,15,12
250262642,SforAiDl/genrl,https://api.github.com/repos/SforAiDl/genrl,374,55,813,35,154
344069267,dddzg/up-detr,https://api.github.com/repos/dddzg/up-detr,362,55,21,5,24
210728402,LuoweiZhou/VLP,https://api.github.com/repos/LuoweiZhou/VLP,324,55,26,12,32
216497547,EvilPsyCHo/Deep-Time-Series-Prediction,https://api.github.com/repos/EvilPsyCHo/Deep-Time-Series-Prediction,313,55,8,8,1
283078844,salesforce/PCL,https://api.github.com/repos/salesforce/PCL,308,55,48,4,17
286690529,ParthaEth/GIF,https://api.github.com/repos/ParthaEth/GIF,302,55,29,6,22
220407051,thunlp/BERT-KPE,https://api.github.com/repos/thunlp/BERT-KPE,298,55,56,1,14
38152816,modernmt/modernmt,https://api.github.com/repos/modernmt/modernmt,260,55,3406,56,523
239769118,mackelab/sbi,https://api.github.com/repos/mackelab/sbi,258,55,955,36,370
370805731,microsoft/CvT,https://api.github.com/repos/microsoft/CvT,246,55,10,18,4
171210574,charles9n/bert-sklearn,https://api.github.com/repos/charles9n/bert-sklearn,237,55,47,8,8
127430887,Sharad24/Neural-Voice-Cloning-with-Few-Samples,https://api.github.com/repos/Sharad24/Neural-Voice-Cloning-with-Few-Samples,230,55,83,0,4
163561169,cyoon1729/RLcycle,https://api.github.com/repos/cyoon1729/RLcycle,228,55,390,0,6
189631836,facebookresearch/UnsupervisedQA,https://api.github.com/repos/facebookresearch/UnsupervisedQA,200,55,11,4,17
146305997,huguyuehuhu/HCN-pytorch,https://api.github.com/repos/huguyuehuhu/HCN-pytorch,200,55,47,1,28
196140096,kenziyuliu/DGNN-PyTorch,https://api.github.com/repos/kenziyuliu/DGNN-PyTorch,188,55,32,7,19
257321660,clovaai/ClovaCall,https://api.github.com/repos/clovaai/ClovaCall,179,55,28,0,8
95226056,aditya1702/Machine-Learning-and-Data-Science,https://api.github.com/repos/aditya1702/Machine-Learning-and-Data-Science,173,55,34,1,0
400700532,declare-lab/multimodal-deep-learning,https://api.github.com/repos/declare-lab/multimodal-deep-learning,170,55,95,4,2
77873475,floydhub/dockerfiles,https://api.github.com/repos/floydhub/dockerfiles,160,55,413,5,14
159647950,gswycf/Joint-Extraction-of-Entities-and-Relations-Based-on-a-Novel-Tagging-Scheme,https://api.github.com/repos/gswycf/Joint-Extraction-of-Entities-and-Relations-Based-on-a-Novel-Tagging-Scheme,157,55,14,9,9
393863771,dungnb1333/SIIM-COVID19-Detection,https://api.github.com/repos/dungnb1333/SIIM-COVID19-Detection,154,55,33,4,3
349268990,binzhouchn/masr,https://api.github.com/repos/binzhouchn/masr,151,55,43,8,3
205147606,Qwicen/node,https://api.github.com/repos/Qwicen/node,395,54,6,1,0
322270485,graphdeeplearning/graphtransformer,https://api.github.com/repos/graphdeeplearning/graphtransformer,393,54,13,6,17
146455410,neulab/compare-mt,https://api.github.com/repos/neulab/compare-mt,379,54,363,5,42
237431920,e3nn/e3nn,https://api.github.com/repos/e3nn/e3nn,371,54,2135,14,128
246998082,decisionforce/TPN,https://api.github.com/repos/decisionforce/TPN,358,54,13,13,28
177473126,YapengTian/TDAN-VSR-CVPR-2020,https://api.github.com/repos/YapengTian/TDAN-VSR-CVPR-2020,347,54,54,17,48
150844835,hualin95/Deeplab-v3plus,https://api.github.com/repos/hualin95/Deeplab-v3plus,319,54,45,9,6
251323643,jshilong/SEPC,https://api.github.com/repos/jshilong/SEPC,311,54,14,3,22
166133477,yuanyuanli85/Fast_Human_Pose_Estimation_Pytorch,https://api.github.com/repos/yuanyuanli85/Fast_Human_Pose_Estimation_Pytorch,309,54,28,16,6
133908849,jiwoon-ahn/psa,https://api.github.com/repos/jiwoon-ahn/psa,305,54,11,17,14
206366193,interpretml/interpret-text,https://api.github.com/repos/interpretml/interpret-text,303,54,146,36,17
200318514,VITA-Group/ABD-Net,https://api.github.com/repos/VITA-Group/ABD-Net,286,54,38,8,31
275249017,acbull/GPT-GNN,https://api.github.com/repos/acbull/GPT-GNN,284,54,0,0,0
440031051,alibaba/BladeDISC,https://api.github.com/repos/alibaba/BladeDISC,262,54,784,38,125
203620157,yangheng95/PyABSA,https://api.github.com/repos/yangheng95/PyABSA,261,54,740,10,187
47694811,jcmgray/quimb,https://api.github.com/repos/jcmgray/quimb,238,54,1715,39,74
143977106,graphcore/examples,https://api.github.com/repos/graphcore/examples,238,54,79,0,0
122032158,guoyang9/NCF,https://api.github.com/repos/guoyang9/NCF,208,54,10,0,21
271899928,dchen236/FairFace,https://api.github.com/repos/dchen236/FairFace,204,54,67,15,6
222861636,pudae/kaggle-understanding-clouds,https://api.github.com/repos/pudae/kaggle-understanding-clouds,200,54,17,9,0
286365616,hlwang1124/SNE-RoadSeg,https://api.github.com/repos/hlwang1124/SNE-RoadSeg,195,54,13,18,37
189351295,val-iisc/lsc-cnn,https://api.github.com/repos/val-iisc/lsc-cnn,191,54,3,8,27
219108333,conansherry/detectron2,https://api.github.com/repos/conansherry/detectron2,190,54,147,21,10
273588585,HarshayuGirase/Human-Path-Prediction,https://api.github.com/repos/HarshayuGirase/Human-Path-Prediction,160,54,66,11,35
201518876,asyml/forte,https://api.github.com/repos/asyml/forte,157,54,1215,97,314
258000021,wasiahmad/NeuralCodeSum,https://api.github.com/repos/wasiahmad/NeuralCodeSum,125,54,14,2,33
198793756,microsoft/vert-papers,https://api.github.com/repos/microsoft/vert-papers,107,54,90,4,24
247562854,jina-ai/jina-hub,https://api.github.com/repos/jina-ai/jina-hub,95,54,2561,4,356
247821912,TylerYep/torchinfo,https://api.github.com/repos/TylerYep/torchinfo,813,53,337,17,101
269777071,facebookresearch/TaBERT,https://api.github.com/repos/facebookresearch/TaBERT,460,53,11,23,2
210927185,yuanli2333/Teacher-free-Knowledge-Distillation,https://api.github.com/repos/yuanli2333/Teacher-free-Knowledge-Distillation,419,53,28,15,13
299734579,dome272/Instagram-DeepFake-Bot,https://api.github.com/repos/dome272/Instagram-DeepFake-Bot,415,53,28,3,1
156218494,rgeirhos/Stylized-ImageNet,https://api.github.com/repos/rgeirhos/Stylized-ImageNet,406,53,44,1,9
250605790,Alibaba-MIIL/TResNet,https://api.github.com/repos/Alibaba-MIIL/TResNet,400,53,43,1,41
352949452,facebookresearch/LeViT,https://api.github.com/repos/facebookresearch/LeViT,399,53,11,0,27
114625593,lium-lst/nmtpytorch,https://api.github.com/repos/lium-lst/nmtpytorch,394,53,745,0,23
385418235,salesforce/ALBEF,https://api.github.com/repos/salesforce/ALBEF,391,53,39,38,78
247429906,swz30/CycleISP,https://api.github.com/repos/swz30/CycleISP,344,53,49,16,9
249065239,vinits5/learning3d,https://api.github.com/repos/vinits5/learning3d,314,53,79,4,13
396609706,salesforce/CodeT5,https://api.github.com/repos/salesforce/CodeT5,312,53,31,7,75
241651727,Wangt-CN/VC-R-CNN,https://api.github.com/repos/Wangt-CN/VC-R-CNN,307,53,21,8,12
365661663,pengzhiliang/Conformer,https://api.github.com/repos/pengzhiliang/Conformer,262,53,18,11,23
253829710,tjddus9597/Proxy-Anchor-CVPR2020,https://api.github.com/repos/tjddus9597/Proxy-Anchor-CVPR2020,248,53,41,2,24
252362426,Skylark0924/Machine-Learning-is-ALL-You-Need,https://api.github.com/repos/Skylark0924/Machine-Learning-is-ALL-You-Need,243,53,129,0,0
215717479,huangzh13/StyleGAN.pytorch,https://api.github.com/repos/huangzh13/StyleGAN.pytorch,239,53,61,15,1
151455184,Tobias-Fischer/rt_gene,https://api.github.com/repos/Tobias-Fischer/rt_gene,238,53,298,0,81
232746297,phamquiluan/ResidualMaskingNetwork,https://api.github.com/repos/phamquiluan/ResidualMaskingNetwork,235,53,169,13,27
178782011,Gaoyiminggithub/Graphonomy,https://api.github.com/repos/Gaoyiminggithub/Graphonomy,222,53,20,12,20
269018193,jeya-maria-jose/KiU-Net-pytorch,https://api.github.com/repos/jeya-maria-jose/KiU-Net-pytorch,219,53,47,9,22
221855943,graphdml-uiuc-jlu/geom-gcn,https://api.github.com/repos/graphdml-uiuc-jlu/geom-gcn,201,53,15,0,0
150584322,jungomi/math-formula-recognition,https://api.github.com/repos/jungomi/math-formula-recognition,187,53,104,11,7
357034121,WanquanF/RMA-Net,https://api.github.com/repos/WanquanF/RMA-Net,185,53,29,2,7
88799771,Cloud-CV/visual-chatbot,https://api.github.com/repos/Cloud-CV/visual-chatbot,173,53,31,4,11
160316459,ethanyanjiali/deep-vision,https://api.github.com/repos/ethanyanjiali/deep-vision,164,53,393,14,3
249562787,CharlieDinh/pFedMe,https://api.github.com/repos/CharlieDinh/pFedMe,156,53,209,3,14
191780756,lpj-github-io/MWCNNv2,https://api.github.com/repos/lpj-github-io/MWCNNv2,152,53,48,8,3
303941862,dmis-lab/biobert-pytorch,https://api.github.com/repos/dmis-lab/biobert-pytorch,150,53,21,18,12
294856899,LeBron-Jian/DeepLearningNote,https://api.github.com/repos/LeBron-Jian/DeepLearningNote,137,53,125,3,0
305304932,jzi040941/PercepNet,https://api.github.com/repos/jzi040941/PercepNet,134,53,180,14,24
178031166,zudi-lin/pytorch_connectomics,https://api.github.com/repos/zudi-lin/pytorch_connectomics,95,53,929,7,13
348201071,rwbfd/geek-training-camp,https://api.github.com/repos/rwbfd/geek-training-camp,56,53,50,2,0
136919474,postech-di-lab/METIS,https://api.github.com/repos/postech-di-lab/METIS,54,53,351,27,4
279545788,AgoraIO-Community/RTE-Innovation-Challenge-2020,https://api.github.com/repos/AgoraIO-Community/RTE-Innovation-Challenge-2020,26,53,268,0,2
430541106,sail-sg/poolformer,https://api.github.com/repos/sail-sg/poolformer,604,52,56,7,35
419600574,YeWR/EfficientZero,https://api.github.com/repos/YeWR/EfficientZero,472,52,18,26,14
238656458,Sense-X/X-Temporal,https://api.github.com/repos/Sense-X/X-Temporal,456,52,28,1,21
264925559,patrick-kidger/NeuralCDE,https://api.github.com/repos/patrick-kidger/NeuralCDE,424,52,58,2,6
419780167,facebookresearch/ppuda,https://api.github.com/repos/facebookresearch/ppuda,408,52,27,3,0
227799735,Media-Smart/vedaseg,https://api.github.com/repos/Media-Smart/vedaseg,400,52,139,6,21
91284550,studioml/studio,https://api.github.com/repos/studioml/studio,374,52,2410,57,195
283664242,facebookresearch/LaMCTS,https://api.github.com/repos/facebookresearch/LaMCTS,332,52,38,3,20
222982416,amirgholami/PyHessian,https://api.github.com/repos/amirgholami/PyHessian,332,52,34,10,4
272409277,FishYuLi/BalancedGroupSoftmax,https://api.github.com/repos/FishYuLi/BalancedGroupSoftmax,317,52,12,18,6
141759344,phoenix104104/fast_blind_video_consistency,https://api.github.com/repos/phoenix104104/fast_blind_video_consistency,315,52,54,14,10
235301094,clovaai/wsolevaluation,https://api.github.com/repos/clovaai/wsolevaluation,276,52,35,10,41
160045161,Adi-iitd/AI-Art,https://api.github.com/repos/Adi-iitd/AI-Art,274,52,310,2,7
351384692,HRNet/DEKR,https://api.github.com/repos/HRNet/DEKR,260,52,7,31,24
175198346,imatge-upc/rvos,https://api.github.com/repos/imatge-upc/rvos,259,52,42,20,20
378589251,PRBonn/LiDAR-MOS,https://api.github.com/repos/PRBonn/LiDAR-MOS,256,52,54,9,54
272206582,tim-learn/SHOT,https://api.github.com/repos/tim-learn/SHOT,233,52,68,0,34
280027007,cvlab-yonsei/MNAD,https://api.github.com/repos/cvlab-yonsei/MNAD,213,52,27,33,21
147863828,DAI-Lab/SteganoGAN,https://api.github.com/repos/DAI-Lab/SteganoGAN,171,52,170,14,33
106546588,flyingpot/pytorch_deephash,https://api.github.com/repos/flyingpot/pytorch_deephash,168,52,37,1,20
282013769,phuselab/pyVHR,https://api.github.com/repos/phuselab/pyVHR,149,52,182,4,54
310548896,zhengyanzhao1997/NLP-model,https://api.github.com/repos/zhengyanzhao1997/NLP-model,141,52,77,8,9
134970040,ZexinYan/Medical-Report-Generation,https://api.github.com/repos/ZexinYan/Medical-Report-Generation,131,52,15,15,2
135662917,kh-kim/simple-nmt,https://api.github.com/repos/kh-kim/simple-nmt,105,52,304,1,10
327808173,sally20921/ConSSL,https://api.github.com/repos/sally20921/ConSSL,55,52,74,1,0
267744628,datarobot/datarobot-user-models,https://api.github.com/repos/datarobot/datarobot-user-models,53,52,579,5,7
211948492,ElementAI/baal,https://api.github.com/repos/ElementAI/baal,545,51,0,0,0
403722591,wmcnally/kapao,https://api.github.com/repos/wmcnally/kapao,440,51,1709,25,63
210951863,facebookresearch/fairmotion,https://api.github.com/repos/facebookresearch/fairmotion,401,51,68,7,15
343650432,WXinlong/DenseCL,https://api.github.com/repos/WXinlong/DenseCL,375,51,8,21,14
355414235,taesungp/swapping-autoencoder-pytorch,https://api.github.com/repos/taesungp/swapping-autoencoder-pytorch,368,51,24,23,11
329085011,odegeasslbc/FastGAN-pytorch,https://api.github.com/repos/odegeasslbc/FastGAN-pytorch,314,51,27,13,35
182380511,lRomul/argus-freesound,https://api.github.com/repos/lRomul/argus-freesound,287,51,198,0,4
257520135,cooelf/AwesomeMRC,https://api.github.com/repos/cooelf/AwesomeMRC,279,51,29,2,27
259732765,davidbau/dissect,https://api.github.com/repos/davidbau/dissect,275,51,18,6,5
272443615,chaitanya100100/TailorNet,https://api.github.com/repos/chaitanya100100/TailorNet,269,51,42,0,55
256061008,intel/intel-extension-for-pytorch,https://api.github.com/repos/intel/intel-extension-for-pytorch,262,51,1494,44,135
190725310,mapillary/seamseg,https://api.github.com/repos/mapillary/seamseg,262,51,38,14,17
338424600,saic-vul/ritm_interactive_segmentation,https://api.github.com/repos/saic-vul/ritm_interactive_segmentation,253,51,0,0,0
381293598,Shank2358/GGHL,https://api.github.com/repos/Shank2358/GGHL,240,51,360,0,20
139183633,amzn/xfer,https://api.github.com/repos/amzn/xfer,240,51,200,3,9
144454257,jiangtaoxie/fast-MPN-COV,https://api.github.com/repos/jiangtaoxie/fast-MPN-COV,239,51,73,5,19
187716171,mindsdb/lightwood,https://api.github.com/repos/mindsdb/lightwood,236,51,5352,44,387
167119230,Raschka-research-group/coral-cnn,https://api.github.com/repos/Raschka-research-group/coral-cnn,236,51,25,14,23
284471525,rishikksh20/VocGAN,https://api.github.com/repos/rishikksh20/VocGAN,231,51,69,7,11
280214890,nv-tlabs/lift-splat-shoot,https://api.github.com/repos/nv-tlabs/lift-splat-shoot,226,51,31,27,8
339920287,zyddnys/manga-image-translator,https://api.github.com/repos/zyddnys/manga-image-translator,223,51,653,29,144
336998038,kekmodel/MPL-pytorch,https://api.github.com/repos/kekmodel/MPL-pytorch,220,51,122,17,20
173368275,yitong91/StoryGAN,https://api.github.com/repos/yitong91/StoryGAN,207,51,21,22,7
186532572,Mrzhouqifei/DBA,https://api.github.com/repos/Mrzhouqifei/DBA,205,51,47,1,0
178743909,numenta/nupic.torch,https://api.github.com/repos/numenta/nupic.torch,194,51,279,2,8
380467096,k2-fsa/icefall,https://api.github.com/repos/k2-fsa/icefall,168,51,761,169,143
215888589,wengong-jin/hgraph2graph,https://api.github.com/repos/wengong-jin/hgraph2graph,167,51,39,31,9
147944890,biolib/openprotein,https://api.github.com/repos/biolib/openprotein,166,51,163,16,6
121697627,edenton/svg,https://api.github.com/repos/edenton/svg,149,51,18,9,4
215801423,jagjeet-singh/argoverse-forecasting,https://api.github.com/repos/jagjeet-singh/argoverse-forecasting,144,51,9,12,8
217789312,hsd1503/resnet1d,https://api.github.com/repos/hsd1503/resnet1d,140,51,66,4,1
160495328,jongwook/onsets-and-frames,https://api.github.com/repos/jongwook/onsets-and-frames,140,51,35,16,12
87874579,VisionLearningGroup/VisionLearningGroup.github.io,https://api.github.com/repos/VisionLearningGroup/VisionLearningGroup.github.io,135,51,361,13,4
223566445,chufengt/iccv19_attribute,https://api.github.com/repos/chufengt/iccv19_attribute,128,51,0,0,0
253906720,polimi-ispl/icpr2020dfdc,https://api.github.com/repos/polimi-ispl/icpr2020dfdc,123,51,139,2,54
244232426,neccam/slt,https://api.github.com/repos/neccam/slt,117,51,20,0,0
230536199,ZhaoZhibin/UDTL,https://api.github.com/repos/ZhaoZhibin/UDTL,116,51,17,10,5
195762751,hoangcuongbk80/Object-RPE,https://api.github.com/repos/hoangcuongbk80/Object-RPE,111,51,85,3,9
96188406,weihuayi/fealpy,https://api.github.com/repos/weihuayi/fealpy,110,51,3883,48,23
179753618,Sachini/ronin,https://api.github.com/repos/Sachini/ronin,110,51,5,7,36
160626655,packyan/PyTorch-YOLOv3-kitti,https://api.github.com/repos/packyan/PyTorch-YOLOv3-kitti,101,51,15,5,9
367135085,sally20921/DeepUSPS,https://api.github.com/repos/sally20921/DeepUSPS,54,51,1,4,1
196108149,mlcommons/training_results_v0.6,https://api.github.com/repos/mlcommons/training_results_v0.6,41,51,7,15,6
303680708,IEEESFIT1/OpenOctober,https://api.github.com/repos/IEEESFIT1/OpenOctober,27,51,1203,5,380
326007569,princeton-nlp/DensePhrases,https://api.github.com/repos/princeton-nlp/DensePhrases,428,50,238,3,23
