id,full_name,url,stars,forks,commits,open_issue,closed_issue
230705617,minimaxir/aitextgen,https://api.github.com/repos/minimaxir/aitextgen,1351,146,286,115,74
44961854,wikipedia2vec/wikipedia2vec,https://api.github.com/repos/wikipedia2vec/wikipedia2vec,753,85,286,4,60
10554151,Pinafore/cl1-hw,https://api.github.com/repos/Pinafore/cl1-hw,22,39,286,0,1
290998762,SAP/machine-learning-lab,https://api.github.com/repos/SAP/machine-learning-lab,54,17,286,0,7
320628155,lukas-blecher/LaTeX-OCR,https://api.github.com/repos/lukas-blecher/LaTeX-OCR,826,128,285,34,122
194144428,IBM/depiction,https://api.github.com/repos/IBM/depiction,38,21,285,5,24
136650427,albertsl/toolkit,https://api.github.com/repos/albertsl/toolkit,29,21,285,0,0
235890363,fidler-lab/social-driving,https://api.github.com/repos/fidler-lab/social-driving,122,19,285,0,1
104029823,taehoonlee/tensornets,https://api.github.com/repos/taehoonlee/tensornets,1002,186,284,16,42
392837160,utiasDSL/safe-control-gym,https://api.github.com/repos/utiasDSL/safe-control-gym,107,20,283,4,18
295978809,Lornatang/ESRGAN-PyTorch,https://api.github.com/repos/Lornatang/ESRGAN-PyTorch,52,13,283,4,28
389026866,282857341/nnFormer,https://api.github.com/repos/282857341/nnFormer,422,133,282,48,59
111018128,gmalivenko/pytorch2keras,https://api.github.com/repos/gmalivenko/pytorch2keras,778,132,282,57,69
109096100,locuslab/convex_adversarial,https://api.github.com/repos/locuslab/convex_adversarial,318,79,282,8,26
205777020,KinWaiCheuk/nnAudio,https://api.github.com/repos/KinWaiCheuk/nnAudio,657,63,282,13,41
266405732,johnolafenwa/DeepStack,https://api.github.com/repos/johnolafenwa/DeepStack,329,60,282,61,57
296369718,IBM/aihwkit,https://api.github.com/repos/IBM/aihwkit,114,47,282,22,145
108288256,RunzheYang/MORL,https://api.github.com/repos/RunzheYang/MORL,125,27,281,7,10
174375224,unixpickle/obs-tower2,https://api.github.com/repos/unixpickle/obs-tower2,131,10,281,0,1
261247446,xuebinqin/U-2-Net,https://api.github.com/repos/xuebinqin/U-2-Net,5360,951,280,193,115
179245899,fastnlp/fitlog,https://api.github.com/repos/fastnlp/fitlog,1062,106,280,16,35
409856940,shabie/docformer,https://api.github.com/repos/shabie/docformer,59,14,280,14,21
178743909,numenta/nupic.torch,https://api.github.com/repos/numenta/nupic.torch,194,51,279,2,8
242942627,mrbulb/ONEPIECE-KG,https://api.github.com/repos/mrbulb/ONEPIECE-KG,154,26,279,0,3
267384267,jwcalder/GraphLearning,https://api.github.com/repos/jwcalder/GraphLearning,35,15,279,0,3
250304697,DengPingFan/SINet,https://api.github.com/repos/DengPingFan/SINet,352,67,277,2,29
83503319,ncullen93/torchsample,https://api.github.com/repos/ncullen93/torchsample,1743,295,276,47,42
80674179,dblalock/bolt,https://api.github.com/repos/dblalock/bolt,1447,125,276,17,16
109742434,tbepler/topaz,https://api.github.com/repos/tbepler/topaz,97,34,276,18,65
420837356,yjh0410/PyTorch_YOLO-Family,https://api.github.com/repos/yjh0410/PyTorch_YOLO-Family,35,12,276,8,13
145903300,heronsystems/adeptRL,https://api.github.com/repos/heronsystems/adeptRL,191,29,275,18,32
144052261,broadinstitute/tensorqtl,https://api.github.com/repos/broadinstitute/tensorqtl,79,27,275,19,64
262204980,nii-yamagishilab/project-NN-Pytorch-scripts,https://api.github.com/repos/nii-yamagishilab/project-NN-Pytorch-scripts,134,25,275,0,20
101081298,ikostrikov/pytorch-a2c-ppo-acktr-gail,https://api.github.com/repos/ikostrikov/pytorch-a2c-ppo-acktr-gail,2693,729,274,84,145
112070868,DIYer22/boxx,https://api.github.com/repos/DIYer22/boxx,439,38,274,2,10
366273328,askerlee/segtran,https://api.github.com/repos/askerlee/segtran,123,31,274,5,38
272709392,FalkonML/falkon,https://api.github.com/repos/FalkonML/falkon,116,13,274,10,33
194499349,relatio-nlp/relatio,https://api.github.com/repos/relatio-nlp/relatio,27,10,274,30,21
175218187,thu-coai/tatk,https://api.github.com/repos/thu-coai/tatk,77,26,273,19,9
189590197,xcmyz/FastSpeech,https://api.github.com/repos/xcmyz/FastSpeech,677,182,272,12,84
142433157,jdasam/virtuosoNet,https://api.github.com/repos/jdasam/virtuosoNet,61,18,272,5,0
204547575,harvardnlp/pytorch-struct,https://api.github.com/repos/harvardnlp/pytorch-struct,1020,84,271,24,30
156611625,cpnota/autonomous-learning-library,https://api.github.com/repos/cpnota/autonomous-learning-library,543,59,271,26,52
168424712,YannDubs/disentangling-vae,https://api.github.com/repos/YannDubs/disentangling-vae,561,119,270,7,13
187328632,km1994/nlp_paper_study,https://api.github.com/repos/km1994/nlp_paper_study,2113,430,269,3,4
174762036,castorini/hedwig,https://api.github.com/repos/castorini/hedwig,478,104,269,24,20
217151325,yahoo/object_relation_transformer,https://api.github.com/repos/yahoo/object_relation_transformer,143,39,269,11,3
12484192,berak/opencv_smallfry,https://api.github.com/repos/berak/opencv_smallfry,56,24,269,0,4
301518781,microsoft/onnxruntime-extensions,https://api.github.com/repos/microsoft/onnxruntime-extensions,64,20,269,38,51
279545788,AgoraIO-Community/RTE-Innovation-Challenge-2020,https://api.github.com/repos/AgoraIO-Community/RTE-Innovation-Challenge-2020,26,53,268,0,2
150902764,george-studenko/100_Days_of_ML_Code,https://api.github.com/repos/george-studenko/100_Days_of_ML_Code,42,10,268,0,0
51213210,dennyglee/databricks,https://api.github.com/repos/dennyglee/databricks,162,131,267,2,0
176975441,tamerthamoqa/facenet-pytorch-glint360k,https://api.github.com/repos/tamerthamoqa/facenet-pytorch-glint360k,162,48,267,13,5
384517595,Mayurji/Image-Classification-PyTorch,https://api.github.com/repos/Mayurji/Image-Classification-PyTorch,73,22,267,1,0
73084604,horsepurve/DeepRTplus,https://api.github.com/repos/horsepurve/DeepRTplus,33,15,267,11,3
268450925,YuhaoCheng/PyAnomaly,https://api.github.com/repos/YuhaoCheng/PyAnomaly,95,14,267,0,2
93953373,warmspringwinds/pytorch-segmentation-detection,https://api.github.com/repos/warmspringwinds/pytorch-segmentation-detection,718,167,266,14,6
108382147,fgnt/nara_wpe,https://api.github.com/repos/fgnt/nara_wpe,328,141,266,9,29
184387399,HKUST-KnowComp/ASER,https://api.github.com/repos/HKUST-KnowComp/ASER,237,27,266,4,26
301867599,gml16/rl-medical,https://api.github.com/repos/gml16/rl-medical,29,12,266,0,6
300996055,lucidrains/vit-pytorch,https://api.github.com/repos/lucidrains/vit-pytorch,8639,1406,265,101,114
154626012,ARISE-Initiative/robosuite,https://api.github.com/repos/ARISE-Initiative/robosuite,638,192,265,27,229
320772348,LibCity/Bigscity-LibCity,https://api.github.com/repos/LibCity/Bigscity-LibCity,300,58,265,1,71
120080205,mandeer/Classifier,https://api.github.com/repos/mandeer/Classifier,109,35,265,1,0
234016466,yearing1017/UAVI_Seg_Pytorch,https://api.github.com/repos/yearing1017/UAVI_Seg_Pytorch,99,23,265,2,5
202873726,bhavink/databricks,https://api.github.com/repos/bhavink/databricks,21,18,265,0,1
139202209,mcgillmrl/prob_mbrl,https://api.github.com/repos/mcgillmrl/prob_mbrl,96,13,265,5,2
198694912,MrGiovanni/ModelsGenesis,https://api.github.com/repos/MrGiovanni/ModelsGenesis,526,123,264,24,30
325742349,jidiai/ai_lib,https://api.github.com/repos/jidiai/ai_lib,87,74,264,2,0
443052974,openppl-public/ppq,https://api.github.com/repos/openppl-public/ppq,71,12,264,6,92
128981809,neptune-ai/open-solution-mapping-challenge,https://api.github.com/repos/neptune-ai/open-solution-mapping-challenge,332,84,263,54,99
223221415,thu-spmi/CAT,https://api.github.com/repos/thu-spmi/CAT,209,49,263,16,29
295835009,KeremTurgutlu/self_supervised,https://api.github.com/repos/KeremTurgutlu/self_supervised,229,19,263,6,27
199516660,NVIDIA-AI-IOT/trt_pose,https://api.github.com/repos/NVIDIA-AI-IOT/trt_pose,704,229,262,122,37
206106232,hukkelas/DeepPrivacy,https://api.github.com/repos/hukkelas/DeepPrivacy,1068,172,262,2,41
295347245,rsouza/NeuralNetworks_Course,https://api.github.com/repos/rsouza/NeuralNetworks_Course,27,30,262,0,0
134678087,funkelab/lsd,https://api.github.com/repos/funkelab/lsd,18,11,262,4,2
258745062,Tianxiaomo/pytorch-YOLOv4,https://api.github.com/repos/Tianxiaomo/pytorch-YOLOv4,3807,1267,261,326,168
188654019,wangguanan/light-reid,https://api.github.com/repos/wangguanan/light-reid,378,81,261,5,42
131149716,hazirbas/poselstm-pytorch,https://api.github.com/repos/hazirbas/poselstm-pytorch,96,31,261,0,10
201498201,RTIInternational/gobbli,https://api.github.com/repos/RTIInternational/gobbli,263,23,260,8,6
231245106,alldbi/SuperMix,https://api.github.com/repos/alldbi/SuperMix,73,17,260,1,6
116163081,end2you/end2you,https://api.github.com/repos/end2you/end2you,81,15,260,2,6
232294092,loujie0822/DeepIE,https://api.github.com/repos/loujie0822/DeepIE,1499,311,259,19,6
217456198,open-mmlab/mmfashion,https://api.github.com/repos/open-mmlab/mmfashion,890,215,259,72,67
123468903,aws/sagemaker-pytorch-training-toolkit,https://api.github.com/repos/aws/sagemaker-pytorch-training-toolkit,139,69,259,8,31
103655196,AICommunityInno/Seminars,https://api.github.com/repos/AICommunityInno/Seminars,62,45,259,2,1
207421218,facebookresearch/mvfst-rl,https://api.github.com/repos/facebookresearch/mvfst-rl,125,28,259,0,31
204038813,mikeizbicki/cmc-csci145-math166,https://api.github.com/repos/mikeizbicki/cmc-csci145-math166,13,22,259,10,111
64574867,dusty-nv/jetson-reinforcement,https://api.github.com/repos/dusty-nv/jetson-reinforcement,791,225,258,26,16
226280764,bytedance/lightseq,https://api.github.com/repos/bytedance/lightseq,2020,211,258,147,105
233003789,yjh0410/yolov2-yolov3_PyTorch,https://api.github.com/repos/yjh0410/yolov2-yolov3_PyTorch,162,39,258,19,18
345074406,textflint/textflint,https://api.github.com/repos/textflint/textflint,541,86,257,3,29
220329158,MarcCoru/crop-type-mapping,https://api.github.com/repos/MarcCoru/crop-type-mapping,87,25,257,1,5
262234070,datawhalechina/dive-into-cv-pytorch,https://api.github.com/repos/datawhalechina/dive-into-cv-pytorch,448,112,256,5,4
152700563,cardwing/Codes-for-Lane-Detection,https://api.github.com/repos/cardwing/Codes-for-Lane-Detection,911,327,255,3,334
195163185,MILVLG/openvqa,https://api.github.com/repos/MILVLG/openvqa,248,49,254,4,23
241687768,informagi/REL,https://api.github.com/repos/informagi/REL,198,47,254,8,82
174665021,foamliu/Speech-Transformer,https://api.github.com/repos/foamliu/Speech-Transformer,75,27,254,2,12
316218273,ywan328/Business_Intelligence,https://api.github.com/repos/ywan328/Business_Intelligence,22,11,252,0,0
134463121,jrzaurin/RecoTour,https://api.github.com/repos/jrzaurin/RecoTour,159,39,251,1,4
379902707,PersiaML/PERSIA,https://api.github.com/repos/PersiaML/PERSIA,260,28,251,0,40
321553953,MingSun-Tse/Regularization-Pruning,https://api.github.com/repos/MingSun-Tse/Regularization-Pruning,37,10,251,0,7
88444621,SerpentAI/SerpentAI,https://api.github.com/repos/SerpentAI/SerpentAI,6173,726,250,0,0
272599346,DA-southampton/NLP_ability,https://api.github.com/repos/DA-southampton/NLP_ability,3284,654,250,1,4
159791040,automl/Auto-PyTorch,https://api.github.com/repos/automl/Auto-PyTorch,1546,189,250,39,201
412005579,thunlp/OpenPrompt,https://api.github.com/repos/thunlp/OpenPrompt,1169,117,250,47,151
128710436,huaweicloud/dls-example,https://api.github.com/repos/huaweicloud/dls-example,45,62,250,3,29
240085542,opendp/smartnoise-samples,https://api.github.com/repos/opendp/smartnoise-samples,108,41,250,11,23
219441774,layumi/University1652-Baseline,https://api.github.com/repos/layumi/University1652-Baseline,286,40,250,10,8
271396764,biomedia-mira/deepscm,https://api.github.com/repos/biomedia-mira/deepscm,178,37,250,6,2
254050292,AI4Bharat/indic-bert,https://api.github.com/repos/AI4Bharat/indic-bert,231,33,250,4,21
165628649,seominjoon/denspi,https://api.github.com/repos/seominjoon/denspi,185,28,250,6,10
276739286,wenhuchen/OTT-QA,https://api.github.com/repos/wenhuchen/OTT-QA,92,18,250,3,8
287819520,divelab/MoleculeX,https://api.github.com/repos/divelab/MoleculeX,97,15,249,4,4
165345025,d2l-ai/d2l-ja,https://api.github.com/repos/d2l-ai/d2l-ja,25,16,247,0,9
272353126,CaptainEven/MCMOT,https://api.github.com/repos/CaptainEven/MCMOT,297,76,246,54,46
416348615,rkhamilton/vqgan-clip-generator,https://api.github.com/repos/rkhamilton/vqgan-clip-generator,45,14,246,2,11
405647009,cure-lab/SCINet,https://api.github.com/repos/cure-lab/SCINet,148,39,245,13,44
285555692,CapsuleEndoscope/VirtualCapsuleEndoscopy,https://api.github.com/repos/CapsuleEndoscope/VirtualCapsuleEndoscopy,54,19,245,3,8
157588610,rtqichen/torchdiffeq,https://api.github.com/repos/rtqichen/torchdiffeq,3948,705,244,45,141
2564982,ogrisel/notebooks,https://api.github.com/repos/ogrisel/notebooks,544,201,244,3,0
132732911,PacktPublishing/Hands-On-Intelligent-Agents-with-OpenAI-Gym,https://api.github.com/repos/PacktPublishing/Hands-On-Intelligent-Agents-with-OpenAI-Gym,223,117,244,1,35
248501097,huawei-noah/trustworthyAI,https://api.github.com/repos/huawei-noah/trustworthyAI,385,89,244,14,40
265377030,MaximIntegratedAI/ai8x-synthesis,https://api.github.com/repos/MaximIntegratedAI/ai8x-synthesis,26,21,244,0,25
89074562,weiaicunzai/pytorch-cifar100,https://api.github.com/repos/weiaicunzai/pytorch-cifar100,2512,825,243,44,29
162078689,altdeep/causalML,https://api.github.com/repos/altdeep/causalML,471,141,243,4,0
239242382,thu-coai/ConvLab-2,https://api.github.com/repos/thu-coai/ConvLab-2,311,113,243,12,103
345360232,lkeab/BCNet,https://api.github.com/repos/lkeab/BCNet,353,46,243,4,122
221721146,zyfra/ebonite,https://api.github.com/repos/zyfra/ebonite,196,12,243,3,1
248081452,mfinzi/constrained-hamiltonian-neural-networks,https://api.github.com/repos/mfinzi/constrained-hamiltonian-neural-networks,70,11,243,0,4
222407684,HuangJunJie2017/UDP-Pose,https://api.github.com/repos/HuangJunJie2017/UDP-Pose,252,44,242,9,33
93894601,lupoglaz/TorchProteinLibrary,https://api.github.com/repos/lupoglaz/TorchProteinLibrary,94,20,242,8,21
410662466,Rolv-Arild/Necto,https://api.github.com/repos/Rolv-Arild/Necto,12,10,242,1,4
171795571,ShusenTang/Dive-into-DL-PyTorch,https://api.github.com/repos/ShusenTang/Dive-into-DL-PyTorch,14535,4685,241,72,74
111998139,SerialLain3170/Colorization,https://api.github.com/repos/SerialLain3170/Colorization,226,35,241,1,38
449131373,hpcaitech/ColossalAI-Examples,https://api.github.com/repos/hpcaitech/ColossalAI-Examples,10,13,241,29,18
284577133,shaojinding/Adversarial-Many-to-Many-VC,https://api.github.com/repos/shaojinding/Adversarial-Many-to-Many-VC,26,12,241,2,1
168022250,vliu15/dialogue-seq2seq,https://api.github.com/repos/vliu15/dialogue-seq2seq,27,11,240,0,1
166499614,traveller59/spconv,https://api.github.com/repos/traveller59/spconv,853,243,239,37,510
186698598,adobe/antialiased-cnns,https://api.github.com/repos/adobe/antialiased-cnns,1491,191,239,13,32
299839059,neuralhydrology/neuralhydrology,https://api.github.com/repos/neuralhydrology/neuralhydrology,134,61,239,0,29
162779454,RchalYang/torchrl,https://api.github.com/repos/RchalYang/torchrl,120,11,239,2,0
244506767,awslabs/dgl-ke,https://api.github.com/repos/awslabs/dgl-ke,834,144,238,50,88
326007569,princeton-nlp/DensePhrases,https://api.github.com/repos/princeton-nlp/DensePhrases,428,50,238,3,23
142818465,Tiiiger/QPyTorch,https://api.github.com/repos/Tiiiger/QPyTorch,154,44,238,7,43
117109389,Cadene/bootstrap.pytorch,https://api.github.com/repos/Cadene/bootstrap.pytorch,191,28,238,12,5
344459273,CVMI-Lab/ST3D,https://api.github.com/repos/CVMI-Lab/ST3D,171,19,238,1,67
292170212,microsoft/AI-System,https://api.github.com/repos/microsoft/AI-System,1405,165,237,16,30
185834676,NVIDIA/CUDALibrarySamples,https://api.github.com/repos/NVIDIA/CUDALibrarySamples,331,94,237,26,73
263921541,pclubiitk/model-zoo,https://api.github.com/repos/pclubiitk/model-zoo,37,37,237,1,2
130251341,otenim/GLCIC-PyTorch,https://api.github.com/repos/otenim/GLCIC-PyTorch,193,34,237,8,16
236504589,stereolabs/zed-pytorch,https://api.github.com/repos/stereolabs/zed-pytorch,31,14,237,0,9
300679113,mlcommons/mlcube_examples,https://api.github.com/repos/mlcommons/mlcube_examples,15,25,236,5,2
445233524,newerton/bombcrypto-bot,https://api.github.com/repos/newerton/bombcrypto-bot,35,17,236,12,149
188506754,timesler/facenet-pytorch,https://api.github.com/repos/timesler/facenet-pytorch,2680,593,235,66,94
210951915,facebookresearch/fvcore,https://api.github.com/repos/facebookresearch/fvcore,1083,154,235,23,41
258124207,awslabs/dgl-lifesci,https://api.github.com/repos/awslabs/dgl-lifesci,379,91,235,21,52
337705016,fcakyon/yolov5-pip,https://api.github.com/repos/fcakyon/yolov5-pip,120,20,235,0,0
243806106,piEsposito/blitz-bayesian-deep-learning,https://api.github.com/repos/piEsposito/blitz-bayesian-deep-learning,573,76,234,22,49
253688714,HHousen/TransformerSum,https://api.github.com/repos/HHousen/TransformerSum,247,34,234,11,40
183770174,dl4sits/BreizhCrops,https://api.github.com/repos/dl4sits/BreizhCrops,113,27,234,12,19
456345512,DerrickXuNu/OpenCOOD,https://api.github.com/repos/DerrickXuNu/OpenCOOD,62,15,234,2,37
341748701,whai362/PVT,https://api.github.com/repos/whai362/PVT,1036,157,233,30,69
380978303,ArtLabss/tennis-tracking,https://api.github.com/repos/ArtLabss/tennis-tracking,105,23,233,0,22
300361193,persiannlp/parsinlu,https://api.github.com/repos/persiannlp/parsinlu,78,10,233,2,8
154900564,facebookresearch/fastMRI,https://api.github.com/repos/facebookresearch/fastMRI,774,267,232,8,91
180871441,NVIDIA-AI-IOT/jetracer,https://api.github.com/repos/NVIDIA-AI-IOT/jetracer,806,245,232,20,103
252069995,microsoft/nnfusion,https://api.github.com/repos/microsoft/nnfusion,623,90,232,94,101
108423989,ixaxaar/pytorch-dnc,https://api.github.com/repos/ixaxaar/pytorch-dnc,289,50,232,10,27
169619312,katetolstaya/multiagent_gnn_policies,https://api.github.com/repos/katetolstaya/multiagent_gnn_policies,31,15,232,2,0
330325505,lucidrains/deep-daze,https://api.github.com/repos/lucidrains/deep-daze,4078,301,231,94,73
166743301,openseg-group/openseg.pytorch,https://api.github.com/repos/openseg-group/openseg.pytorch,973,111,231,26,71
246974265,920232796/bert_seq2seq,https://api.github.com/repos/920232796/bert_seq2seq,766,139,230,47,17
223378676,maxjcohen/transformer,https://api.github.com/repos/maxjcohen/transformer,472,115,230,7,48
182318468,quantumiracle/Popular-RL-Algorithms,https://api.github.com/repos/quantumiracle/Popular-RL-Algorithms,468,65,230,0,18
218013163,vita-epfl/trajnetplusplusbaselines,https://api.github.com/repos/vita-epfl/trajnetplusplusbaselines,138,62,230,2,20
196018884,Ha0Tang/AttentionGAN,https://api.github.com/repos/Ha0Tang/AttentionGAN,456,74,229,15,16
146977753,louis-she/minetorch,https://api.github.com/repos/louis-she/minetorch,159,19,229,0,5
384479688,Kitware/pyLiDAR-SLAM,https://api.github.com/repos/Kitware/pyLiDAR-SLAM,136,19,229,1,0
438839283,facebookresearch/rlmeta,https://api.github.com/repos/facebookresearch/rlmeta,248,16,229,7,6
143899436,pclucas14/GansFallingShort,https://api.github.com/repos/pclucas14/GansFallingShort,57,12,229,0,8
173759577,yanx27/Pointnet_Pointnet2_pytorch,https://api.github.com/repos/yanx27/Pointnet_Pointnet2_pytorch,1362,419,228,99,109
204905100,Open-Debin/Emotion-FAN,https://api.github.com/repos/Open-Debin/Emotion-FAN,238,68,228,23,12
374368098,openspeech-team/openspeech,https://api.github.com/repos/openspeech-team/openspeech,354,60,228,44,101
358924604,xcmyz/FastVocoder,https://api.github.com/repos/xcmyz/FastVocoder,104,16,228,4,6
374891081,neuralchen/SimSwap,https://api.github.com/repos/neuralchen/SimSwap,1693,331,227,218,144
131428996,tristandeleu/pytorch-maml-rl,https://api.github.com/repos/tristandeleu/pytorch-maml-rl,658,136,227,25,34
263859918,breezedeus/cnstd,https://api.github.com/repos/breezedeus/cnstd,250,64,227,5,32
200892176,Tomiinek/Multilingual_Text_to_Speech,https://api.github.com/repos/Tomiinek/Multilingual_Text_to_Speech,525,111,226,0,75
227495032,askforalfred/alfred,https://api.github.com/repos/askforalfred/alfred,145,45,226,15,114
252311029,neheller/kits21,https://api.github.com/repos/neheller/kits21,112,27,226,8,12
402392585,openclimatefix/skillful_nowcasting,https://api.github.com/repos/openclimatefix/skillful_nowcasting,40,18,226,14,13
234975163,yuanbit/FinBERT-QA,https://api.github.com/repos/yuanbit/FinBERT-QA,43,17,226,1,1
280799535,argusswift/YOLOv4-pytorch,https://api.github.com/repos/argusswift/YOLOv4-pytorch,1500,332,225,123,123
118496523,nearai/program_synthesis,https://api.github.com/repos/nearai/program_synthesis,125,23,225,4,5
256053482,Kaixhin/imitation-learning,https://api.github.com/repos/Kaixhin/imitation-learning,187,21,224,2,2
311716183,chr5tphr/zennit,https://api.github.com/repos/chr5tphr/zennit,34,10,224,10,23
138456690,HowardNTUST/Marketing-Data-Science-Application,https://api.github.com/repos/HowardNTUST/Marketing-Data-Science-Application,95,78,223,1,2
245519329,NVIDIA/PyProf,https://api.github.com/repos/NVIDIA/PyProf,386,31,223,0,0
139798214,Jjschwartz/NetworkAttackSimulator,https://api.github.com/repos/Jjschwartz/NetworkAttackSimulator,46,28,223,0,11
206074389,anucvml/ddn,https://api.github.com/repos/anucvml/ddn,158,28,222,4,7
166785729,p-christ/nn_builder,https://api.github.com/repos/p-christ/nn_builder,140,19,222,3,5
357336413,ShopRunner/collie,https://api.github.com/repos/ShopRunner/collie,86,15,222,5,7
208883499,kdexd/virtex,https://api.github.com/repos/kdexd/virtex,498,59,221,6,23
124150639,drivendataorg/zamba,https://api.github.com/repos/drivendataorg/zamba,46,11,221,36,85
84292640,foss-for-synopsys-dwc-arc-processors/embarc_applications,https://api.github.com/repos/foss-for-synopsys-dwc-arc-processors/embarc_applications,12,76,220,1,1
55709364,neurospin/pystatsml,https://api.github.com/repos/neurospin/pystatsml,54,64,220,1,0
152771129,NVlabs/Deep_Object_Pose,https://api.github.com/repos/NVlabs/Deep_Object_Pose,696,235,219,106,129
144457787,belskikh/kekas,https://api.github.com/repos/belskikh/kekas,181,20,219,2,20
422098804,alibaba/EssentialMC2,https://api.github.com/repos/alibaba/EssentialMC2,69,13,219,1,1
308669666,backprop-ai/backprop,https://api.github.com/repos/backprop-ai/backprop,222,12,219,5,4
147720534,nutonomy/nuscenes-devkit,https://api.github.com/repos/nutonomy/nuscenes-devkit,1184,414,218,1,591
250967096,Okery/PyTorch-Simple-MaskRCNN,https://api.github.com/repos/Okery/PyTorch-Simple-MaskRCNN,126,28,218,4,21
321305310,Oneflow-Inc/models,https://api.github.com/repos/Oneflow-Inc/models,35,24,218,9,25
346584357,awslabs/realtime-fraud-detection-with-gnn-on-dgl,https://api.github.com/repos/awslabs/realtime-fraud-detection-with-gnn-on-dgl,76,20,218,0,27
241092441,makgyver/rectorch,https://api.github.com/repos/makgyver/rectorch,134,19,217,2,0
137543252,daniilidis-group/neural_renderer,https://api.github.com/repos/daniilidis-group/neural_renderer,929,188,216,57,54
257932939,PacktPublishing/Learn-Amazon-SageMaker,https://api.github.com/repos/PacktPublishing/Learn-Amazon-SageMaker,90,77,216,8,6
346204625,FedML-AI/FedGraphNN,https://api.github.com/repos/FedML-AI/FedGraphNN,135,30,216,6,7
314968016,guitarmind/kaggle_moa_winner_hungry_for_gold,https://api.github.com/repos/guitarmind/kaggle_moa_winner_hungry_for_gold,89,19,216,0,0
386540985,AbangLZU/EasyPointPillars,https://api.github.com/repos/AbangLZU/EasyPointPillars,28,13,216,2,0
173333035,qubvel/segmentation_models.pytorch,https://api.github.com/repos/qubvel/segmentation_models.pytorch,4917,982,215,12,499
112687645,suragnair/alpha-zero-general,https://api.github.com/repos/suragnair/alpha-zero-general,2684,775,215,38,132
125524069,fatchord/WaveRNN,https://api.github.com/repos/fatchord/WaveRNN,1681,594,215,96,126
211321426,pytorch/ios-demo-app,https://api.github.com/repos/pytorch/ios-demo-app,324,95,215,29,26
174159404,yewsg/yews,https://api.github.com/repos/yewsg/yews,12,13,215,4,5
237117147,kekmodel/FixMatch-pytorch,https://api.github.com/repos/kekmodel/FixMatch-pytorch,465,102,213,7,43
238705543,kwea123/CasMVSNet_pl,https://api.github.com/repos/kwea123/CasMVSNet_pl,157,24,213,8,40
240823218,yifding/hetseq,https://api.github.com/repos/yifding/hetseq,85,13,213,1,2
274666326,FlowModelingControl/flowtorch,https://api.github.com/repos/FlowModelingControl/flowtorch,35,13,213,3,31
393985711,hypnopump/rgn2-replica,https://api.github.com/repos/hypnopump/rgn2-replica,29,13,213,2,1
336277941,sergeyprokudin/smplpix,https://api.github.com/repos/sergeyprokudin/smplpix,187,28,212,0,25
388462378,jina-ai/executors,https://api.github.com/repos/jina-ai/executors,25,13,212,28,62
210943545,facebookresearch/BLINK,https://api.github.com/repos/facebookresearch/BLINK,816,157,211,53,34
229694655,shawroad/NLP_pytorch_project,https://api.github.com/repos/shawroad/NLP_pytorch_project,348,77,211,14,3
229097134,photosynthesis-team/piq,https://api.github.com/repos/photosynthesis-team/piq,475,38,211,31,171
366300368,Ma-Lab-Berkeley/MCR2,https://api.github.com/repos/Ma-Lab-Berkeley/MCR2,37,16,211,0,0
125223800,thtang/DLCV2018SPRING,https://api.github.com/repos/thtang/DLCV2018SPRING,37,12,211,0,0
232876381,lucidrains/stylegan2-pytorch,https://api.github.com/repos/lucidrains/stylegan2-pytorch,2795,470,210,120,134
250671863,UCSD-AI4H/COVID-CT,https://api.github.com/repos/UCSD-AI4H/COVID-CT,927,398,210,8,32
105216383,peteanderson80/Matterport3DSimulator,https://api.github.com/repos/peteanderson80/Matterport3DSimulator,310,106,210,29,68
314949325,RUCAIBox/CRSLab,https://api.github.com/repos/RUCAIBox/CRSLab,304,63,210,4,36
258656894,mseg-dataset/mseg-api,https://api.github.com/repos/mseg-dataset/mseg-api,204,26,210,7,12
253843418,neulab/RIPPLe,https://api.github.com/repos/neulab/RIPPLe,116,16,210,5,5
201765888,p768lwy3/torecsys,https://api.github.com/repos/p768lwy3/torecsys,86,14,210,3,0
255096636,kwea123/nerf_pl,https://api.github.com/repos/kwea123/nerf_pl,868,170,209,54,131
249562787,CharlieDinh/pFedMe,https://api.github.com/repos/CharlieDinh/pFedMe,156,53,209,3,14
282454077,Justin-Tan/high-fidelity-generative-compression,https://api.github.com/repos/Justin-Tan/high-fidelity-generative-compression,246,47,209,13,18
260047524,ryanchankh/mcr2,https://api.github.com/repos/ryanchankh/mcr2,124,30,209,5,4
204136969,PyThaiNLP/attacut,https://api.github.com/repos/PyThaiNLP/attacut,54,12,209,2,15
218556329,dtamayo/spock,https://api.github.com/repos/dtamayo/spock,51,12,209,0,13
266480370,bubbliiiing/yolov4-pytorch,https://api.github.com/repos/bubbliiiing/yolov4-pytorch,1433,491,208,272,78
159494117,molecularsets/moses,https://api.github.com/repos/molecularsets/moses,555,173,208,18,32
244350981,Snowdar/asv-subtools,https://api.github.com/repos/Snowdar/asv-subtools,341,106,208,15,29
148533777,ronghanghu/speaker_follower,https://api.github.com/repos/ronghanghu/speaker_follower,108,31,208,7,13
250229724,alibaba/graph-learn,https://api.github.com/repos/alibaba/graph-learn,1010,205,207,10,116
283377873,yeyupiaoling/MASR,https://api.github.com/repos/yeyupiaoling/MASR,108,25,207,0,51
