id,full_name,url,stars,forks,forked,commits,open_issue,closed_issue
21620870,dsilvestro/PyRate,https://api.github.com/repos/dsilvestro/PyRate,44,23,FALSE,984,3,7
166221830,RubensZimbres/Repo-2019,https://api.github.com/repos/RubensZimbres/Repo-2019,136,72,FALSE,982,1,0
166495086,BrikerMan/Kashgari,https://api.github.com/repos/BrikerMan/Kashgari,2250,429,FALSE,955,26,349
45074604,dataiku/dataiku-contrib,https://api.github.com/repos/dataiku/dataiku-contrib,87,75,FALSE,947,21,45
159555286,CalculatedContent/WeightWatcher,https://api.github.com/repos/CalculatedContent/WeightWatcher,579,67,FALSE,933,40,103
82098362,keithjjones/malgazer,https://api.github.com/repos/keithjjones/malgazer,41,17,FALSE,924,1,1
66606388,Azure/batch-shipyard,https://api.github.com/repos/Azure/batch-shipyard,258,113,FALSE,922,40,273
184316081,CosmiQ/solaris,https://api.github.com/repos/CosmiQ/solaris,342,96,FALSE,922,92,153
164554832,ageron/handson-ml2,https://api.github.com/repos/ageron/handson-ml2,19280,9460,FALSE,915,187,295
227199576,pmusau17/Platooning-F1Tenth,https://api.github.com/repos/pmusau17/Platooning-F1Tenth,18,15,FALSE,909,0,0
86073365,zhangzhizza/HVAC-RL-Control,https://api.github.com/repos/zhangzhizza/HVAC-RL-Control,15,10,FALSE,908,1,1
358017583,NVIDIA-Merlin/Transformers4Rec,https://api.github.com/repos/NVIDIA-Merlin/Transformers4Rec,439,37,FALSE,899,75,255
131730966,linuxacademy/googledataengineer,https://api.github.com/repos/linuxacademy/googledataengineer,46,55,FALSE,886,1,0
186845829,MerkulovDaniil/optim,https://api.github.com/repos/MerkulovDaniil/optim,49,57,FALSE,875,2,0
134406154,BIMSBbioinfo/janggu,https://api.github.com/repos/BIMSBbioinfo/janggu,215,26,FALSE,872,1,28
211103525,InnovativeCoder/Innovative-Hacktober,https://api.github.com/repos/InnovativeCoder/Innovative-Hacktober,35,170,FALSE,866,0,4
292049260,Niketkumardheeryan/ML-CaPsule,https://api.github.com/repos/Niketkumardheeryan/ML-CaPsule,60,73,FALSE,853,109,207
129458870,kermitt2/delft,https://api.github.com/repos/kermitt2/delft,324,57,FALSE,849,25,55
334167971,ashishsahu1/ML-ProjectYard,https://api.github.com/repos/ashishsahu1/ML-ProjectYard,88,114,FALSE,844,3,264
257801423,cap-ntu/ML-Model-CI,https://api.github.com/repos/cap-ntu/ML-Model-CI,156,27,FALSE,843,26,91
138786192,stardist/stardist,https://api.github.com/repos/stardist/stardist,368,114,FALSE,842,32,156
414875535,tianmiantech/WeFe,https://api.github.com/repos/tianmiantech/WeFe,63,14,FALSE,839,4,6
150585972,Novartis/peax,https://api.github.com/repos/Novartis/peax,56,11,FALSE,838,3,1
180164770,Aitslab/BioNLP,https://api.github.com/repos/Aitslab/BioNLP,33,12,FALSE,835,0,0
142691808,921kiyo/3d-dl,https://api.github.com/repos/921kiyo/3d-dl,37,14,FALSE,833,2,1
152386408,equinor/gordo,https://api.github.com/repos/equinor/gordo,23,19,FALSE,832,27,375
30811278,pybokeh/jupyter_notebooks,https://api.github.com/repos/pybokeh/jupyter_notebooks,133,60,FALSE,830,1,0
67353330,esokolov/ml-course-hse,https://api.github.com/repos/esokolov/ml-course-hse,1835,791,FALSE,826,14,83
62352963,kundajelab/tfmodisco,https://api.github.com/repos/kundajelab/tfmodisco,65,21,FALSE,824,14,14
82187706,karlstroetmann/Artificial-Intelligence,https://api.github.com/repos/karlstroetmann/Artificial-Intelligence,21,27,FALSE,815,0,6
193276319,ai-techsystems/deepC,https://api.github.com/repos/ai-techsystems/deepC,345,59,FALSE,815,25,19
119419202,wandb/examples,https://api.github.com/repos/wandb/examples,623,186,FALSE,811,0,76
222554670,awslabs/sagemaker-debugger,https://api.github.com/repos/awslabs/sagemaker-debugger,117,55,FALSE,809,57,33
189305903,tensorflow/text,https://api.github.com/repos/tensorflow/text,887,180,FALSE,799,39,152
129931530,IntelAI/unet,https://api.github.com/repos/IntelAI/unet,205,96,FALSE,794,3,22
155619942,tensorflow/model-optimization,https://api.github.com/repos/tensorflow/model-optimization,1193,268,FALSE,790,154,157
240943599,GoogleCloudPlatform/mlops-on-gcp,https://api.github.com/repos/GoogleCloudPlatform/mlops-on-gcp,381,865,FALSE,779,24,3
98348844,SummaLabs/DLS,https://api.github.com/repos/SummaLabs/DLS,30,19,FALSE,776,3,1
110171294,DCASE-REPO/dcase_util,https://api.github.com/repos/DCASE-REPO/dcase_util,109,29,FALSE,774,1,11
136265021,albumentations-team/albumentations,https://api.github.com/repos/albumentations-team/albumentations,9613,1233,FALSE,773,330,413
162747292,tensorflow/privacy,https://api.github.com/repos/tensorflow/privacy,1543,347,FALSE,772,73,87
231085044,Tessellate-Imaging/Monk_Object_Detection,https://api.github.com/repos/Tessellate-Imaging/Monk_Object_Detection,515,220,FALSE,772,25,38
84505424,adalca/neurite,https://api.github.com/repos/adalca/neurite,242,46,FALSE,749,10,4
123870583,tensorflow/tfjs-examples,https://api.github.com/repos/tensorflow/tfjs-examples,5547,1946,FALSE,740,0,0
54110811,GDGAhmedabad/Awesome-Learning-Resources,https://api.github.com/repos/GDGAhmedabad/Awesome-Learning-Resources,615,343,FALSE,736,0,14
53220938,TadasBaltrusaitis/OpenFace,https://api.github.com/repos/TadasBaltrusaitis/OpenFace,5456,1672,FALSE,733,285,677
110072728,DeepBCI/Deep-BCI,https://api.github.com/repos/DeepBCI/Deep-BCI,222,150,FALSE,732,0,4
260499197,nasa/delta,https://api.github.com/repos/nasa/delta,141,46,FALSE,724,2,32
44996115,fasrc/User_Codes,https://api.github.com/repos/fasrc/User_Codes,34,12,FALSE,723,2,0
109208776,FitMachineLearning/FitML,https://api.github.com/repos/FitMachineLearning/FitML,162,36,FALSE,722,0,1
124822342,huseinzol05/malaya,https://api.github.com/repos/huseinzol05/malaya,296,102,FALSE,721,2,106
412813939,kokonior/Python-Projects,https://api.github.com/repos/kokonior/Python-Projects,19,137,FALSE,721,0,6
239971181,HenriquesLab/ZeroCostDL4Mic,https://api.github.com/repos/HenriquesLab/ZeroCostDL4Mic,304,64,FALSE,719,33,125
74752445,CSCfi/machine-learning-scripts,https://api.github.com/repos/CSCfi/machine-learning-scripts,57,49,FALSE,717,1,0
214003948,PennyLaneAI/qml,https://api.github.com/repos/PennyLaneAI/qml,280,84,FALSE,714,20,70
165867685,jfm15/SpineFinder,https://api.github.com/repos/jfm15/SpineFinder,19,13,FALSE,714,1,1
106646886,N2ITN/are-you-fake-news,https://api.github.com/repos/N2ITN/are-you-fake-news,108,29,FALSE,711,3,0
132923061,sshkhr/Practical_RL,https://api.github.com/repos/sshkhr/Practical_RL,40,23,FALSE,710,1,0
182269932,Anwarvic/Deep-Learning-Nanodegree,https://api.github.com/repos/Anwarvic/Deep-Learning-Nanodegree,42,23,FALSE,697,0,0
162656117,canonical/bundle-kubeflow,https://api.github.com/repos/canonical/bundle-kubeflow,39,20,FALSE,693,32,205
391777965,leondgarse/keras_cv_attention_models,https://api.github.com/repos/leondgarse/keras_cv_attention_models,95,13,FALSE,689,4,37
327949189,mindee/doctr,https://api.github.com/repos/mindee/doctr,586,90,FALSE,688,46,187
130270774,adoptium/aqa-test-tools,https://api.github.com/repos/adoptium/aqa-test-tools,19,52,FALSE,688,77,204
168629464,MiracleYoung/You-are-Pythonista,https://api.github.com/repos/MiracleYoung/You-are-Pythonista,620,699,FALSE,685,0,2
68275508,penny4860/SVHN-deep-digit-detector,https://api.github.com/repos/penny4860/SVHN-deep-digit-detector,160,76,FALSE,683,2,32
147919799,yandexdataschool/nlp_course,https://api.github.com/repos/yandexdataschool/nlp_course,7658,2143,FALSE,680,13,25
140302908,supervisely/supervisely,https://api.github.com/repos/supervisely/supervisely,371,64,FALSE,679,33,22
286760077,coleygroup/molpal,https://api.github.com/repos/coleygroup/molpal,74,18,FALSE,670,1,20
92932610,zfw1226/gym-unrealcv,https://api.github.com/repos/zfw1226/gym-unrealcv,239,51,FALSE,667,2,22
102203284,naripok/cryptotrader,https://api.github.com/repos/naripok/cryptotrader,28,16,FALSE,667,0,0
301953275,BalajiG2000/Code_Dump,https://api.github.com/repos/BalajiG2000/Code_Dump,19,158,FALSE,664,0,2
300406803,3NCRY9T3R/H4CKT0B3RF3ST-2020,https://api.github.com/repos/3NCRY9T3R/H4CKT0B3RF3ST-2020,60,121,FALSE,660,0,0
92888477,sarisabban/Notes,https://api.github.com/repos/sarisabban/Notes,17,42,FALSE,659,0,2
64289132,NeuromorphicProcessorProject/snn_toolbox,https://api.github.com/repos/NeuromorphicProcessorProject/snn_toolbox,244,92,FALSE,659,4,113
112383806,richemslie/galvanise_zero,https://api.github.com/repos/richemslie/galvanise_zero,66,10,FALSE,654,5,3
249303697,laike9m/Cyberbrain,https://api.github.com/repos/laike9m/Cyberbrain,2034,114,FALSE,653,36,65
110697473,modAL-python/modAL,https://api.github.com/repos/modAL-python/modAL,1582,236,FALSE,648,76,54
300164847,vijaygupta18/Hacktober-2020,https://api.github.com/repos/vijaygupta18/Hacktober-2020,53,142,FALSE,648,0,3
394994747,jina-ai/finetuner,https://api.github.com/repos/jina-ai/finetuner,412,23,FALSE,647,11,199
167053719,marko-knoebl/slides,https://api.github.com/repos/marko-knoebl/slides,302,37,FALSE,647,3,3
137778789,jim-schwoebel/voicebook,https://api.github.com/repos/jim-schwoebel/voicebook,289,61,FALSE,646,8,17
167412097,kubeflow-kale/kale,https://api.github.com/repos/kubeflow-kale/kale,480,93,FALSE,644,87,77
41762759,lukas/ml-class,https://api.github.com/repos/lukas/ml-class,1750,998,FALSE,643,6,27
217534306,kimbring2/DeepSoccer,https://api.github.com/repos/kimbring2/DeepSoccer,24,13,FALSE,640,0,9
212170850,vikumkbv/Hacktoberfest-2k19,https://api.github.com/repos/vikumkbv/Hacktoberfest-2k19,32,148,FALSE,637,7,2
154191812,SlicerIGT/aigt,https://api.github.com/repos/SlicerIGT/aigt,29,21,FALSE,637,5,12
299019177,shivangdubey/HacktoberFest2020,https://api.github.com/repos/shivangdubey/HacktoberFest2020,36,304,FALSE,636,8,33
230259830,dataloop-ai/AutoML,https://api.github.com/repos/dataloop-ai/AutoML,328,43,FALSE,633,0,6
63896496,ijmarshall/robotreviewer,https://api.github.com/repos/ijmarshall/robotreviewer,90,46,FALSE,632,14,23
79584587,yahoo/TensorFlowOnSpark,https://api.github.com/repos/yahoo/TensorFlowOnSpark,3756,964,FALSE,631,10,355
340237564,sherlcok314159/ML,https://api.github.com/repos/sherlcok314159/ML,100,34,FALSE,628,0,1
306702552,sisinflab/elliot,https://api.github.com/repos/sisinflab/elliot,159,28,FALSE,624,10,8
144551119,beringresearch/ivis,https://api.github.com/repos/beringresearch/ivis,255,27,FALSE,623,3,56
137616563,MLBazaar/MLPrimitives,https://api.github.com/repos/MLBazaar/MLPrimitives,62,35,FALSE,621,30,119
69674683,transcranial/keras-js,https://api.github.com/repos/transcranial/keras-js,4861,523,FALSE,621,70,45
62860862,GeoPyTool/GeoPyTool,https://api.github.com/repos/GeoPyTool/GeoPyTool,156,47,FALSE,619,9,8
131621053,TrustAI/DeepConcolic,https://api.github.com/repos/TrustAI/DeepConcolic,97,39,FALSE,618,4,9
256401220,alexeygrigorev/mlbookcamp-code,https://api.github.com/repos/alexeygrigorev/mlbookcamp-code,1578,425,FALSE,615,82,64
209036440,maikherbig/AIDeveloper,https://api.github.com/repos/maikherbig/AIDeveloper,46,13,FALSE,610,8,46
95608664,ceccocats/tkDNN,https://api.github.com/repos/ceccocats/tkDNN,624,188,FALSE,607,37,234
196534475,williamfzc/stagesepx,https://api.github.com/repos/williamfzc/stagesepx,351,101,FALSE,606,25,150
220690458,Tessellate-Imaging/monk_v1,https://api.github.com/repos/Tessellate-Imaging/monk_v1,493,204,FALSE,600,23,39
70155397,exasol/script-languages,https://api.github.com/repos/exasol/script-languages,12,14,FALSE,599,2,44
184557077,interpretml/DiCE,https://api.github.com/repos/interpretml/DiCE,766,108,FALSE,599,49,89
67749755,rchavezj/OpenCV_Projects,https://api.github.com/repos/rchavezj/OpenCV_Projects,235,111,FALSE,598,1,0
130259604,daines-analytics/tabular-data-projects,https://api.github.com/repos/daines-analytics/tabular-data-projects,10,24,FALSE,597,0,0
137504144,KieranLitschel/PredictingClosingPriceTomorrow,https://api.github.com/repos/KieranLitschel/PredictingClosingPriceTomorrow,19,14,FALSE,597,0,2
122900465,goruck/smart-zoneminder,https://api.github.com/repos/goruck/smart-zoneminder,154,35,FALSE,596,1,7
148087939,apache/incubator-marvin,https://api.github.com/repos/apache/incubator-marvin,90,33,FALSE,585,0,0
74182569,deepgram/kur,https://api.github.com/repos/deepgram/kur,812,109,FALSE,584,16,63
4939076,MartinThoma/algorithms,https://api.github.com/repos/MartinThoma/algorithms,196,108,FALSE,582,2,1
208380024,rwepa/DataDemo,https://api.github.com/repos/rwepa/DataDemo,13,17,FALSE,581,4,0
79976022,keras-team/keras-contrib,https://api.github.com/repos/keras-team/keras-contrib,1536,656,FALSE,579,155,87
143429044,ayyucekizrak/Udemy_DerinOgrenmeyeGiris,https://api.github.com/repos/ayyucekizrak/Udemy_DerinOgrenmeyeGiris,280,173,FALSE,578,0,0
77991092,fire717/Machine-Learning,https://api.github.com/repos/fire717/Machine-Learning,167,75,FALSE,576,0,0
239587597,tensorflow/cloud,https://api.github.com/repos/tensorflow/cloud,322,69,FALSE,574,60,27
31243079,sigopt/sigopt-examples,https://api.github.com/repos/sigopt/sigopt-examples,193,62,FALSE,573,1,8
118073734,Koziev/chatbot,https://api.github.com/repos/Koziev/chatbot,162,44,FALSE,573,28,30
171541637,NTX-McGill/NeuroTechX-McGill-2019,https://api.github.com/repos/NTX-McGill/NeuroTechX-McGill-2019,57,24,FALSE,568,1,0
125819750,StarKnowData/trainee,https://api.github.com/repos/StarKnowData/trainee,33,108,FALSE,568,6,0
295559343,google-research/federated,https://api.github.com/repos/google-research/federated,278,98,FALSE,565,7,38
97203950,rahulremanan/python_tutorial,https://api.github.com/repos/rahulremanan/python_tutorial,34,39,FALSE,564,0,3
72460321,burakbayramli/books,https://api.github.com/repos/burakbayramli/books,138,138,FALSE,558,0,1
204796113,tensorflow/neural-structured-learning,https://api.github.com/repos/tensorflow/neural-structured-learning,894,173,FALSE,554,1,67
60138482,kundajelab/deeplift,https://api.github.com/repos/kundajelab/deeplift,606,142,FALSE,553,38,49
307009244,ben1234560/AiLearning-Theory-Applying,https://api.github.com/repos/ben1234560/AiLearning-Theory-Applying,1014,168,FALSE,550,1,1
117516956,MachineLP/py_workSpace,https://api.github.com/repos/MachineLP/py_workSpace,17,15,FALSE,549,0,0
202993277,david8862/keras-YOLOv3-model-set,https://api.github.com/repos/david8862/keras-YOLOv3-model-set,562,193,FALSE,548,125,111
80986819,adminho/machine-learning,https://api.github.com/repos/adminho/machine-learning,60,40,FALSE,548,0,0
52899913,mdbloice/Augmentor,https://api.github.com/repos/mdbloice/Augmentor,4620,840,FALSE,548,118,73
178763576,MrGeislinger/flatiron-school-data-science-curriculum-resources,https://api.github.com/repos/MrGeislinger/flatiron-school-data-science-curriculum-resources,102,111,FALSE,548,0,1
246486004,smousavi05/EQTransformer,https://api.github.com/repos/smousavi05/EQTransformer,143,95,FALSE,547,14,93
149832847,arogozhnikov/einops,https://api.github.com/repos/arogozhnikov/einops,4273,172,FALSE,545,32,100
29749635,donnemartin/data-science-ipython-notebooks,https://api.github.com/repos/donnemartin/data-science-ipython-notebooks,22395,6958,FALSE,543,13,22
162340939,onnx/sklearn-onnx,https://api.github.com/repos/onnx/sklearn-onnx,302,67,FALSE,541,55,286
272452525,huggingface/notebooks,https://api.github.com/repos/huggingface/notebooks,668,370,FALSE,535,73,30
188530455,SaturdaysAI/Projects,https://api.github.com/repos/SaturdaysAI/Projects,26,28,FALSE,532,0,0
72127605,awni/ecg,https://api.github.com/repos/awni/ecg,483,233,FALSE,532,8,4
119894375,kubeflow/examples,https://api.github.com/repos/kubeflow/examples,1111,605,FALSE,531,11,378
98541760,SmartDataAnalytics/MA-INF-4222-NLP-Lab,https://api.github.com/repos/SmartDataAnalytics/MA-INF-4222-NLP-Lab,15,43,FALSE,519,0,2
144119757,khanhnamle1994/cracking-the-data-science-interview,https://api.github.com/repos/khanhnamle1994/cracking-the-data-science-interview,1621,510,FALSE,518,0,1
61117471,logicalclocks/hops-examples,https://api.github.com/repos/logicalclocks/hops-examples,102,53,FALSE,516,3,2
219743783,amesar/mlflow-examples,https://api.github.com/repos/amesar/mlflow-examples,83,40,FALSE,515,5,1
7830673,clulab/timenorm,https://api.github.com/repos/clulab/timenorm,33,10,FALSE,515,7,17
147503822,criteo/tf-yarn,https://api.github.com/repos/criteo/tf-yarn,82,25,FALSE,513,8,31
346639494,openvinotoolkit/openvino_notebooks,https://api.github.com/repos/openvinotoolkit/openvino_notebooks,525,109,FALSE,511,16,119
269934921,HealthML/self-supervised-3d-tasks,https://api.github.com/repos/HealthML/self-supervised-3d-tasks,121,26,FALSE,510,1,26
51863547,ageron/handson-ml,https://api.github.com/repos/ageron/handson-ml,23969,12649,FALSE,509,118,433
329117231,intel/openfl,https://api.github.com/repos/intel/openfl,245,64,FALSE,507,64,120
54877464,ybdesire/machinelearning,https://api.github.com/repos/ybdesire/machinelearning,29,16,FALSE,506,0,0
225423507,samsinai/FLEXS,https://api.github.com/repos/samsinai/FLEXS,82,10,FALSE,505,1,6
247362081,chrisbutner/ChessCoach,https://api.github.com/repos/chrisbutner/ChessCoach,364,17,FALSE,505,1,4
106319167,salimt/Courses-,https://api.github.com/repos/salimt/Courses-,518,653,FALSE,504,6,1
11312945,flothesof/posts,https://api.github.com/repos/flothesof/posts,18,12,FALSE,503,0,0
139250698,jiaweichang/biography,https://api.github.com/repos/jiaweichang/biography,12,22,FALSE,502,0,0
184317473,CMU-CREATE-Lab/deep-smoke-machine,https://api.github.com/repos/CMU-CREATE-Lab/deep-smoke-machine,82,23,FALSE,502,1,9
353196179,Estom/notes,https://api.github.com/repos/Estom/notes,123,38,FALSE,501,0,1
142216836,amesar/mlflow-fun,https://api.github.com/repos/amesar/mlflow-fun,20,10,FALSE,498,0,0
157565932,eth-sri/eran,https://api.github.com/repos/eth-sri/eran,240,83,FALSE,495,10,84
394772335,tensorflow/gnn,https://api.github.com/repos/tensorflow/gnn,558,44,FALSE,493,21,30
198628357,sktime/sktime-dl,https://api.github.com/repos/sktime/sktime-dl,515,70,FALSE,492,18,30
199943153,negrinho/deep_architect,https://api.github.com/repos/negrinho/deep_architect,116,13,FALSE,492,3,4
19313806,scikit-multilearn/scikit-multilearn,https://api.github.com/repos/scikit-multilearn/scikit-multilearn,719,140,FALSE,490,90,95
286167370,datawhalechina/fun-rec,https://api.github.com/repos/datawhalechina/fun-rec,1058,351,FALSE,489,3,35
241987128,natethegreate/hent-AI,https://api.github.com/repos/natethegreate/hent-AI,1186,86,FALSE,489,16,9
300134298,sd2001/HacktoberFest2020,https://api.github.com/repos/sd2001/HacktoberFest2020,22,95,FALSE,486,0,2
360551298,tensorflow/decision-forests,https://api.github.com/repos/tensorflow/decision-forests,393,47,FALSE,482,25,101
39610055,ethen8181/machine-learning,https://api.github.com/repos/ethen8181/machine-learning,1939,484,FALSE,481,0,4
176913197,drowe67/LPCNet,https://api.github.com/repos/drowe67/LPCNet,55,17,FALSE,480,3,14
295811273,cognizant-ai-labs/covid-xprize,https://api.github.com/repos/cognizant-ai-labs/covid-xprize,36,68,FALSE,470,0,82
96311842,serengil/tensorflow-101,https://api.github.com/repos/serengil/tensorflow-101,778,554,FALSE,467,1,24
127285630,csc-training/intro-to-dl,https://api.github.com/repos/csc-training/intro-to-dl,36,27,FALSE,467,2,2
333285618,MIDS-scaling-up/v3,https://api.github.com/repos/MIDS-scaling-up/v3,27,30,FALSE,465,5,1
145448471,HelioML/HelioML,https://api.github.com/repos/HelioML/HelioML,42,30,FALSE,462,13,17
68285870,yandexdataschool/Practical_DL,https://api.github.com/repos/yandexdataschool/Practical_DL,1121,516,FALSE,462,9,9
182003715,deepdiy/deepdiy,https://api.github.com/repos/deepdiy/deepdiy,48,13,FALSE,459,1,0
346124279,pinecone-io/examples,https://api.github.com/repos/pinecone-io/examples,29,15,FALSE,458,4,2
184217837,TinyHandsome/BookStudy,https://api.github.com/repos/TinyHandsome/BookStudy,11,16,FALSE,458,0,0
184657328,NVIDIA/TensorRT,https://api.github.com/repos/NVIDIA/TensorRT,4829,1199,FALSE,453,188,2195
144415356,arthurredfern/UT-Dallas-CS-6301-CNNs,https://api.github.com/repos/arthurredfern/UT-Dallas-CS-6301-CNNs,96,43,FALSE,452,0,0
125326602,PacktPublishing/Advanced-Deep-Learning-with-Keras,https://api.github.com/repos/PacktPublishing/Advanced-Deep-Learning-with-Keras,1202,730,FALSE,451,2,17
151773885,analyticalmindsltd/smote_variants,https://api.github.com/repos/analyticalmindsltd/smote_variants,354,96,FALSE,450,13,13
50450433,udacity/machine-learning,https://api.github.com/repos/udacity/machine-learning,3635,6324,FALSE,449,0,85
102374838,sigmaai/self-driving-golf-cart,https://api.github.com/repos/sigmaai/self-driving-golf-cart,183,63,FALSE,449,3,11
52792286,zhentaoshi/Econ5121A,https://api.github.com/repos/zhentaoshi/Econ5121A,47,42,FALSE,448,0,1
210882381,interpretml/interpret-community,https://api.github.com/repos/interpretml/interpret-community,314,71,FALSE,445,19,66
109306088,gabrielpreda/Kaggle,https://api.github.com/repos/gabrielpreda/Kaggle,23,13,FALSE,442,1,0
126039059,Calamari-OCR/calamari,https://api.github.com/repos/Calamari-OCR/calamari,895,188,FALSE,441,53,203
139064580,tensorflow/adanet,https://api.github.com/repos/tensorflow/adanet,3356,527,FALSE,440,64,49
175599901,LPDI-EPFL/masif,https://api.github.com/repos/LPDI-EPFL/masif,287,84,FALSE,440,25,27
8028846,CellProfiler/CellProfiler-plugins,https://api.github.com/repos/CellProfiler/CellProfiler-plugins,41,34,FALSE,438,35,32
151165530,microsoft/SparseSC,https://api.github.com/repos/microsoft/SparseSC,38,18,FALSE,438,16,17
386716686,probml/probml-notebooks,https://api.github.com/repos/probml/probml-notebooks,109,24,FALSE,437,0,5
106340034,microsoft/samples-for-ai,https://api.github.com/repos/microsoft/samples-for-ai,568,212,FALSE,437,9,6
231942105,AdneneBoumessouer/MVTec-Anomaly-Detection,https://api.github.com/repos/AdneneBoumessouer/MVTec-Anomaly-Detection,161,37,FALSE,433,11,12
196340907,Trusted-AI/AIX360,https://api.github.com/repos/Trusted-AI/AIX360,1043,223,FALSE,433,42,29
193652854,bytedance/byteps,https://api.github.com/repos/bytedance/byteps,3056,437,FALSE,432,100,161
118185525,big-data-lab-umbc/cybertraining,https://api.github.com/repos/big-data-lab-umbc/cybertraining,10,36,FALSE,432,0,0
212158024,atyant-yadav/Hacktoberfest2020,https://api.github.com/repos/atyant-yadav/Hacktoberfest2020,222,876,FALSE,430,4,13
93969677,hyperdashio/hyperdash-sdk-py,https://api.github.com/repos/hyperdashio/hyperdash-sdk-py,194,25,FALSE,430,29,23
191797052,xulabs/aitom,https://api.github.com/repos/xulabs/aitom,76,66,FALSE,427,22,27
301446732,secondmind-labs/trieste,https://api.github.com/repos/secondmind-labs/trieste,105,24,FALSE,426,79,97
128887340,mannefedov/compling_nlp_hse_course,https://api.github.com/repos/mannefedov/compling_nlp_hse_course,102,41,FALSE,425,0,1
162340677,onnx/keras-onnx,https://api.github.com/repos/onnx/keras-onnx,341,111,FALSE,423,102,177
206212689,MathMachado/DSWP,https://api.github.com/repos/MathMachado/DSWP,20,203,FALSE,422,0,0
193113083,zaccharieramzi/fastmri-reproducible-benchmark,https://api.github.com/repos/zaccharieramzi/fastmri-reproducible-benchmark,93,33,FALSE,422,17,59
191442873,spoonsso/dannce,https://api.github.com/repos/spoonsso/dannce,102,18,FALSE,421,15,92
268457903,scetx/datax,https://api.github.com/repos/scetx/datax,24,82,FALSE,420,0,1
97680527,StanfordVL/ReferringRelationships,https://api.github.com/repos/StanfordVL/ReferringRelationships,258,82,FALSE,420,5,13
365999954,PaddlePaddle/PaddleSleeve,https://api.github.com/repos/PaddlePaddle/PaddleSleeve,38,11,FALSE,418,1,3
86998847,pierluigiferrari/ssd_keras,https://api.github.com/repos/pierluigiferrari/ssd_keras,1777,929,FALSE,418,21,348
51673050,ScottfreeLLC/AlphaPy,https://api.github.com/repos/ScottfreeLLC/AlphaPy,704,158,FALSE,417,13,29
300509670,Aman22sharma/Hacktoberfest2021_beginner,https://api.github.com/repos/Aman22sharma/Hacktoberfest2021_beginner,106,320,FALSE,417,7,9
80655163,ellisdg/3DUnetCNN,https://api.github.com/repos/ellisdg/3DUnetCNN,1455,613,FALSE,417,0,262
28271433,antkillerfarm/antkillerfarm_crazy,https://api.github.com/repos/antkillerfarm/antkillerfarm_crazy,14,20,FALSE,416,0,0
92058036,aschampion/diluvian,https://api.github.com/repos/aschampion/diluvian,20,16,FALSE,413,8,7
223835896,NLP-kr/tensorflow-ml-nlp-tf2,https://api.github.com/repos/NLP-kr/tensorflow-ml-nlp-tf2,188,104,FALSE,412,2,26
71860524,teinhonglo/Information-retrieval,https://api.github.com/repos/teinhonglo/Information-retrieval,52,32,FALSE,412,1,4
97260971,JdeRobot/DetectionMetrics,https://api.github.com/repos/JdeRobot/DetectionMetrics,66,38,FALSE,411,35,88
110393657,cloudxlab/ml,https://api.github.com/repos/cloudxlab/ml,215,366,FALSE,409,3,0
60849305,nfmcclure/tensorflow_cookbook,https://api.github.com/repos/nfmcclure/tensorflow_cookbook,6000,2465,FALSE,409,18,81
366098084,Ayush7614/Soomvaar,https://api.github.com/repos/Ayush7614/Soomvaar,38,52,FALSE,409,14,90
78865098,udacity/deep-learning,https://api.github.com/repos/udacity/deep-learning,3806,4453,FALSE,406,1,80
171490796,lmoroney/dlaicourse,https://api.github.com/repos/lmoroney/dlaicourse,5414,5510,FALSE,406,52,18
96024254,gabrieltseng/datascience-projects,https://api.github.com/repos/gabrieltseng/datascience-projects,58,21,FALSE,406,3,0
205189037,anilsathyan7/Portrait-Segmentation,https://api.github.com/repos/anilsathyan7/Portrait-Segmentation,502,123,FALSE,405,17,36
125566590,bricewalker/Hey-Jetson,https://api.github.com/repos/bricewalker/Hey-Jetson,168,38,FALSE,404,0,12
210452618,Adlik/Adlik,https://api.github.com/repos/Adlik/Adlik,491,49,FALSE,403,23,156
200931125,google/qkeras,https://api.github.com/repos/google/qkeras,357,71,FALSE,401,25,58
91534719,philipperemy/keract,https://api.github.com/repos/philipperemy/keract,960,185,FALSE,401,2,86
181688929,xavysp/DexiNed,https://api.github.com/repos/xavysp/DexiNed,420,112,FALSE,397,48,60
5518536,profjsb/python-seminar,https://api.github.com/repos/profjsb/python-seminar,308,149,FALSE,397,1,2
254662819,digitalepidemiologylab/covid-twitter-bert,https://api.github.com/repos/digitalepidemiologylab/covid-twitter-bert,143,20,FALSE,397,5,12
124969197,nabeel-oz/qlik-py-tools,https://api.github.com/repos/nabeel-oz/qlik-py-tools,155,79,FALSE,393,25,91
176205748,PacktPublishing/AI-Crash-Course,https://api.github.com/repos/PacktPublishing/AI-Crash-Course,135,117,FALSE,391,0,0
133702954,vanvalenlab/deepcell-tf,https://api.github.com/repos/vanvalenlab/deepcell-tf,223,53,FALSE,388,35,193
141228949,tracholar/ml-homework-cz,https://api.github.com/repos/tracholar/ml-homework-cz,21,10,FALSE,388,0,1
154291734,bapoczos/ScalableML,https://api.github.com/repos/bapoczos/ScalableML,42,33,FALSE,386,0,0
147386085,udacity/deep-learning-v2-pytorch,https://api.github.com/repos/udacity/deep-learning-v2-pytorch,4494,4975,FALSE,386,7,145
174216086,domingomery/patrones,https://api.github.com/repos/domingomery/patrones,58,19,FALSE,386,0,23
