id,full_name,url,stars,forks,forked,commits,open_issue,closed_issue
131621053,TrustAI/DeepConcolic,https://api.github.com/repos/TrustAI/DeepConcolic,97,39,False,618,4,9
172895110,joanby/machinelearning-az,https://api.github.com/repos/joanby/machinelearning-az,208,1912,False,19,0,0
284096588,Xilinx/Vitis-In-Depth-Tutorial,https://api.github.com/repos/Xilinx/Vitis-In-Depth-Tutorial,107,64,False,1381,2,14
369492584,zcakhaa/Multi-Horizon-Forecasting-for-Limit-Order-Books,https://api.github.com/repos/zcakhaa/Multi-Horizon-Forecasting-for-Limit-Order-Books,73,36,False,10,3,0
235799082,zcakhaa/DeepLOB-Deep-Convolutional-Neural-Networks-for-Limit-Order-Books,https://api.github.com/repos/zcakhaa/DeepLOB-Deep-Convolutional-Neural-Networks-for-Limit-Order-Books,145,90,False,28,14,10
163984007,Crop-Phenomics-Group/AirSurf-Lettuce,https://api.github.com/repos/Crop-Phenomics-Group/AirSurf-Lettuce,11,11,False,45,0,0
334167971,ashishsahu1/ML-ProjectYard,https://api.github.com/repos/ashishsahu1/ML-ProjectYard,88,114,False,844,3,264
106041396,anujshah1003/Transfer-Learning-in-keras---custom-data,https://api.github.com/repos/anujshah1003/Transfer-Learning-in-keras---custom-data,139,102,False,19,7,1
167565747,theakshaydas/PGP-AIML,https://api.github.com/repos/theakshaydas/PGP-AIML,23,26,False,120,0,0
278463125,amanchadha/coursera-ai-for-medicine-specialization,https://api.github.com/repos/amanchadha/coursera-ai-for-medicine-specialization,66,61,False,13,1,1
176850593,taylorlu/Speaker-Diarization,https://api.github.com/repos/taylorlu/Speaker-Diarization,322,121,False,28,44,16
325334905,Li-ZK/MAFN-2021,https://api.github.com/repos/Li-ZK/MAFN-2021,20,10,False,17,1,0
166505413,wmylxmj/YOLO-V3-IOU,https://api.github.com/repos/wmylxmj/YOLO-V3-IOU,125,29,False,69,8,1
198260931,abhinavsagar/self-driving-car,https://api.github.com/repos/abhinavsagar/self-driving-car,48,27,False,27,1,0
119457511,farizrahman4u/eywa,https://api.github.com/repos/farizrahman4u/eywa,27,15,False,164,2,1
304512574,MorvanZhou/mnistGANs,https://api.github.com/repos/MorvanZhou/mnistGANs,120,27,False,85,0,2
146646346,IBM/BAGAN,https://api.github.com/repos/IBM/BAGAN,87,33,False,13,8,5
168249135,dhbrookes/CbAS,https://api.github.com/repos/dhbrookes/CbAS,21,10,False,12,1,0
223491631,aws-samples/aws-deepcomposer-samples,https://api.github.com/repos/aws-samples/aws-deepcomposer-samples,323,251,False,108,7,2
220473205,bubbliiiing/Semantic-Segmentation,https://api.github.com/repos/bubbliiiing/Semantic-Segmentation,335,152,False,59,20,1
239803641,testingautomated-usi/selforacle,https://api.github.com/repos/testingautomated-usi/selforacle,18,11,False,10,0,5
93728104,NTMC-Community/MatchZoo,https://api.github.com/repos/NTMC-Community/MatchZoo,3591,914,False,1810,33,429
210622697,SHANK885/Tensorflow-in-Practice-Specialization,https://api.github.com/repos/SHANK885/Tensorflow-in-Practice-Specialization,156,146,False,23,0,0
91366646,Chemoinformatics/InnerOuterRNN,https://api.github.com/repos/Chemoinformatics/InnerOuterRNN,29,12,False,21,0,0
278858146,tr8dr/tseries-patterns,https://api.github.com/repos/tr8dr/tseries-patterns,112,45,False,63,4,6
277207311,tiangexiang/BiO-Net,https://api.github.com/repos/tiangexiang/BiO-Net,40,13,False,30,1,11
82329392,hep-lbdl/CaloGAN,https://api.github.com/repos/hep-lbdl/CaloGAN,96,59,False,153,8,1
42915649,anindya-saha/Machine-Learning-with-Python,https://api.github.com/repos/anindya-saha/Machine-Learning-with-Python,51,68,False,84,0,0
191168348,skokec/segdec-net-jim2019,https://api.github.com/repos/skokec/segdec-net-jim2019,96,39,False,11,17,9
163688448,MehranSoltani94/ChannelNet,https://api.github.com/repos/MehranSoltani94/ChannelNet,91,51,False,16,10,0
183891131,CyberZHG/keras-lr-multiplier,https://api.github.com/repos/CyberZHG/keras-lr-multiplier,45,11,False,11,0,6
316218273,ywan328/Business_Intelligence,https://api.github.com/repos/ywan328/Business_Intelligence,22,11,False,252,0,0
376501723,CGCL-codes/SCVDT,https://api.github.com/repos/CGCL-codes/SCVDT,59,10,False,67,1,0
370059198,shivanishimpi/MLnow_2.0,https://api.github.com/repos/shivanishimpi/MLnow_2.0,28,14,False,16,0,0
155346676,PrithivirajDamodaran/NLP-Experiments,https://api.github.com/repos/PrithivirajDamodaran/NLP-Experiments,15,11,False,26,1,1
181169714,FabianGroeger96/cnn-number-detection,https://api.github.com/repos/FabianGroeger96/cnn-number-detection,47,12,False,123,1,10
191938166,ChintanTrivedi/rl-bot-football,https://api.github.com/repos/ChintanTrivedi/rl-bot-football,66,24,False,10,3,0
91748413,jhartford/DeepIV,https://api.github.com/repos/jhartford/DeepIV,116,43,False,39,5,1
328531648,bojone/BERT-whitening,https://api.github.com/repos/bojone/BERT-whitening,328,39,False,45,5,7
275598395,apple55bc/bd-chat-2020,https://api.github.com/repos/apple55bc/bd-chat-2020,51,15,False,8,0,11
124870610,fizyr/keras-maskrcnn,https://api.github.com/repos/fizyr/keras-maskrcnn,397,131,False,196,24,68
249982040,chulminkw/DLCV,https://api.github.com/repos/chulminkw/DLCV,46,43,False,75,1,0
206946185,YisenWang/symmetric_cross_entropy_for_noisy_labels,https://api.github.com/repos/YisenWang/symmetric_cross_entropy_for_noisy_labels,115,27,False,19,2,9
101068609,srafay/Machine_Learning_A-Z,https://api.github.com/repos/srafay/Machine_Learning_A-Z,181,133,False,32,0,0
243361599,mChataign/DupireNN,https://api.github.com/repos/mChataign/DupireNN,45,29,False,37,0,0
175263103,cplusx/QATM,https://api.github.com/repos/cplusx/QATM,115,28,False,14,5,0
293516551,declare-lab/dialogue-understanding,https://api.github.com/repos/declare-lab/dialogue-understanding,97,10,False,83,0,8
110544177,Gurupradeep/deeplearning.ai-Assignments,https://api.github.com/repos/Gurupradeep/deeplearning.ai-Assignments,328,354,False,48,1,0
197580571,jcbooth2/autoencoder_for_physical_layer,https://api.github.com/repos/jcbooth2/autoencoder_for_physical_layer,32,18,False,13,0,0
222624314,FuzhenZhuang/Transfer-Learning-Toolkit,https://api.github.com/repos/FuzhenZhuang/Transfer-Learning-Toolkit,68,31,False,9,2,0
274232946,schultzelab/swarm_learning,https://api.github.com/repos/schultzelab/swarm_learning,131,28,False,25,3,2
127064113,amjltc295/VITON_realtime,https://api.github.com/repos/amjltc295/VITON_realtime,77,26,False,73,0,9
354266626,datamonday/Time-Series-Analysis-Tutorial,https://api.github.com/repos/datamonday/Time-Series-Analysis-Tutorial,217,77,False,7,0,0
72886408,rykov8/ssd_keras,https://api.github.com/repos/rykov8/ssd_keras,1108,561,False,34,99,47
104943539,tensorpack/benchmarks,https://api.github.com/repos/tensorpack/benchmarks,89,30,False,129,0,7
136336232,umer7/Machine-Learning-with-Python-Datacamp,https://api.github.com/repos/umer7/Machine-Learning-with-Python-Datacamp,11,16,False,30,0,0
144415356,arthurredfern/UT-Dallas-CS-6301-CNNs,https://api.github.com/repos/arthurredfern/UT-Dallas-CS-6301-CNNs,96,43,False,452,0,0
201541131,BorealisAI/noise_flow,https://api.github.com/repos/BorealisAI/noise_flow,102,20,False,34,4,5
258874128,ba-lab/pdnet,https://api.github.com/repos/ba-lab/pdnet,28,12,False,51,2,0
208048158,daviddwlee84/SentenceSimilarity,https://api.github.com/repos/daviddwlee84/SentenceSimilarity,37,12,False,111,3,1
320176686,dipanjanS/practical_nlp_workshop_gids20,https://api.github.com/repos/dipanjanS/practical_nlp_workshop_gids20,17,15,False,6,0,0
144965838,DJCordhose/deep-learning-crash-course-notebooks,https://api.github.com/repos/DJCordhose/deep-learning-crash-course-notebooks,33,14,False,17,0,1
291889697,bhattbhavesh91/tflite-tutorials,https://api.github.com/repos/bhattbhavesh91/tflite-tutorials,19,21,False,7,0,0
290756641,AmpX-AI/tft-speedup,https://api.github.com/repos/AmpX-AI/tft-speedup,33,11,False,5,3,1
178763576,MrGeislinger/flatiron-school-data-science-curriculum-resources,https://api.github.com/repos/MrGeislinger/flatiron-school-data-science-curriculum-resources,102,111,False,548,0,1
98811076,RCIITG/Raman-TheVisionBot,https://api.github.com/repos/RCIITG/Raman-TheVisionBot,13,22,False,125,0,2
97121551,UKPLab/emnlp2017-bilstm-cnn-crf,https://api.github.com/repos/UKPLab/emnlp2017-bilstm-cnn-crf,780,253,False,50,35,27
305429645,timsetsfire/odsc-ml-drum,https://api.github.com/repos/timsetsfire/odsc-ml-drum,10,12,False,121,0,0
135000588,mlarionov/machine_learning_POC,https://api.github.com/repos/mlarionov/machine_learning_POC,21,11,False,82,1,0
138409371,pbloem/language-models,https://api.github.com/repos/pbloem/language-models,38,14,False,24,0,5
168116221,data-mining-in-action/DMIA_Sport_2019_Spring,https://api.github.com/repos/data-mining-in-action/DMIA_Sport_2019_Spring,20,18,False,73,0,0
362760153,bojone/GlobalPointer,https://api.github.com/repos/bojone/GlobalPointer,91,15,False,13,3,2
140056758,neha-duggirala/100DaysOfMLCode,https://api.github.com/repos/neha-duggirala/100DaysOfMLCode,38,14,False,137,0,0
150721438,Tony607/ALOCC_Keras,https://api.github.com/repos/Tony607/ALOCC_Keras,36,22,False,3,4,0
287203686,Tencent/GameAISDK,https://api.github.com/repos/Tencent/GameAISDK,1197,262,False,38,36,2
280772499,sjliu68/MDL4OW,https://api.github.com/repos/sjliu68/MDL4OW,23,11,False,41,1,0
15994566,gooofy/zamia-ai,https://api.github.com/repos/gooofy/zamia-ai,143,28,False,1546,0,10
346159718,sohiniroych/U-net-for-Multi-class-semantic-segmentation,https://api.github.com/repos/sohiniroych/U-net-for-Multi-class-semantic-segmentation,12,13,False,29,0,1
160979642,msiddalingaiah/MachineLearning,https://api.github.com/repos/msiddalingaiah/MachineLearning,37,60,False,96,0,0
126377943,greenelab/BioBombe,https://api.github.com/repos/greenelab/BioBombe,50,20,False,234,1,52
82879865,orbxball/ML2017,https://api.github.com/repos/orbxball/ML2017,36,11,False,146,1,0
141967688,SketchyScene/SketchyScene,https://api.github.com/repos/SketchyScene/SketchyScene,81,22,False,53,1,6
329662891,ekapolc/NLP_2021,https://api.github.com/repos/ekapolc/NLP_2021,53,31,False,67,0,0
158563455,BIMSBbioinfo/maui,https://api.github.com/repos/BIMSBbioinfo/maui,36,12,False,117,5,6
170700404,codecentric/from-keras-to-production-workshop,https://api.github.com/repos/codecentric/from-keras-to-production-workshop,10,22,False,97,0,0
248248599,BIMCV-CSUSP/BIMCV-COVID-19,https://api.github.com/repos/BIMCV-CSUSP/BIMCV-COVID-19,105,30,False,309,6,9
254109119,acleclair/ICPC2020_GNN,https://api.github.com/repos/acleclair/ICPC2020_GNN,51,14,False,14,2,9
170719349,previtus/ChangeDetectionProject,https://api.github.com/repos/previtus/ChangeDetectionProject,16,13,False,73,0,3
204785668,google/applied-machine-learning-intensive,https://api.github.com/repos/google/applied-machine-learning-intensive,113,57,False,5,0,99
111700663,Zeta36/connect4-alpha-zero,https://api.github.com/repos/Zeta36/connect4-alpha-zero,101,35,False,33,4,2
201983813,ppriyank/Video-Action-Transformer-Network-Pytorch-,https://api.github.com/repos/ppriyank/Video-Action-Transformer-Network-Pytorch-,111,22,False,18,3,3
69705340,alshedivat/keras-gp,https://api.github.com/repos/alshedivat/keras-gp,234,55,False,67,9,14
197891808,huanghao128/zh-nlp-demo,https://api.github.com/repos/huanghao128/zh-nlp-demo,134,68,False,19,4,1
174365764,maelfabien/Multimodal-Emotion-Recognition,https://api.github.com/repos/maelfabien/Multimodal-Emotion-Recognition,505,211,False,357,11,4
107789579,enggen/Deep-Learning-Coursera,https://api.github.com/repos/enggen/Deep-Learning-Coursera,1483,1318,False,196,9,1
248081435,GoogleCloudPlatform/ml-design-patterns,https://api.github.com/repos/GoogleCloudPlatform/ml-design-patterns,1057,277,False,147,21,7
157176243,SeuTao/kaggle-competition-solutions,https://api.github.com/repos/SeuTao/kaggle-competition-solutions,230,73,False,21,1,3
271267130,FlorianMarquardt/machine-learning-for-physicists,https://api.github.com/repos/FlorianMarquardt/machine-learning-for-physicists,156,89,False,22,1,0
100627890,tensorflow/workshops,https://api.github.com/repos/tensorflow/workshops,1459,714,False,246,11,2
156841423,cvjena/semantic-embeddings,https://api.github.com/repos/cvjena/semantic-embeddings,234,45,False,190,1,6
72132009,ucbrise/clipper,https://api.github.com/repos/ucbrise/clipper,1310,271,False,305,114,268
130552950,nursnaaz/Deeplearning-and-NLP,https://api.github.com/repos/nursnaaz/Deeplearning-and-NLP,29,55,False,32,0,0
139289642,ywchiu/tibamedl,https://api.github.com/repos/ywchiu/tibamedl,25,27,False,378,0,0
195052803,linuxacademy/content-aws-mls-c01,https://api.github.com/repos/linuxacademy/content-aws-mls-c01,132,194,False,63,0,0
304025468,pratyusa98/ML_Algo_pdf,https://api.github.com/repos/pratyusa98/ML_Algo_pdf,37,18,False,66,0,0
239829858,kiteco/python-youtube-code,https://api.github.com/repos/kiteco/python-youtube-code,225,442,False,159,17,2
91886043,shwars/NeuroWorkshop,https://api.github.com/repos/shwars/NeuroWorkshop,82,51,False,56,0,0
178011428,wdxtub/deep-learning-note,https://api.github.com/repos/wdxtub/deep-learning-note,34,11,False,91,0,0
182495962,phuccuongngo99/Fence_GAN,https://api.github.com/repos/phuccuongngo99/Fence_GAN,31,10,False,57,2,0
296429229,aws-samples/aws-open-data-satellite-lidar-tutorial,https://api.github.com/repos/aws-samples/aws-open-data-satellite-lidar-tutorial,17,13,False,14,4,1
147601959,coMindOrg/federated-averaging-tutorials,https://api.github.com/repos/coMindOrg/federated-averaging-tutorials,170,40,False,82,0,8
142095036,patrickcgray/deep_learning_ecology,https://api.github.com/repos/patrickcgray/deep_learning_ecology,42,15,False,23,0,0
324058190,percent4/keras_bert_multi_label_cls,https://api.github.com/repos/percent4/keras_bert_multi_label_cls,29,15,False,7,3,0
201105268,Nagakiran1/Extending-Google-BERT-as-Question-and-Answering-model-and-Chatbot,https://api.github.com/repos/Nagakiran1/Extending-Google-BERT-as-Question-and-Answering-model-and-Chatbot,85,34,False,36,8,1
260505117,AmitHasanShuvo/Machine-Learning-Projects,https://api.github.com/repos/AmitHasanShuvo/Machine-Learning-Projects,14,23,False,96,0,0
116909122,DoDuy/Lung-Diseases-Classifier,https://api.github.com/repos/DoDuy/Lung-Diseases-Classifier,58,23,False,42,1,6
93877235,titu1994/Keras-ResNeXt,https://api.github.com/repos/titu1994/Keras-ResNeXt,227,77,False,22,7,14
357839697,bojone/sohu2021-baseline,https://api.github.com/repos/bojone/sohu2021-baseline,44,13,False,8,3,3
94337247,haiphanNJIT/PrivateDeepLearning,https://api.github.com/repos/haiphanNJIT/PrivateDeepLearning,106,45,False,73,0,2
205530651,Siddhartha24795/Medical-Image-Synthesis,https://api.github.com/repos/Siddhartha24795/Medical-Image-Synthesis,39,12,False,75,2,1
190622777,TheAILearner/A-CRNN-model-for-Text-Recognition-in-Keras,https://api.github.com/repos/TheAILearner/A-CRNN-model-for-Text-Recognition-in-Keras,52,28,False,9,14,5
171668594,janzd/CRNN,https://api.github.com/repos/janzd/CRNN,85,25,False,19,9,4
259660591,thunlp/SememePSO-Attack,https://api.github.com/repos/thunlp/SememePSO-Attack,72,14,False,26,1,5
101130877,IcedDoggie/Micro-Expression-with-Deep-Learning,https://api.github.com/repos/IcedDoggie/Micro-Expression-with-Deep-Learning,217,97,False,115,34,7
173460190,Alireza-Akhavan/deep-face-recognition,https://api.github.com/repos/Alireza-Akhavan/deep-face-recognition,181,77,False,33,3,0
198189198,LXP-Never/blog_data,https://api.github.com/repos/LXP-Never/blog_data,21,39,False,21,0,0
305347277,tsuirak/skills,https://api.github.com/repos/tsuirak/skills,311,204,False,60,0,0
327921610,percent4/keras_bert_sequence_labeling,https://api.github.com/repos/percent4/keras_bert_sequence_labeling,25,10,False,8,2,1
71874163,mephistopheies/dds,https://api.github.com/repos/mephistopheies/dds,30,20,False,48,0,0
300070966,IVPLatNU/DeepCovidXR,https://api.github.com/repos/IVPLatNU/DeepCovidXR,13,10,False,188,4,4
133389964,geomstats/applications,https://api.github.com/repos/geomstats/applications,24,10,False,143,1,5
210143799,nghuyong/bert-classification-tf-serving,https://api.github.com/repos/nghuyong/bert-classification-tf-serving,42,23,False,3,1,0
236420081,jugfk/downloadManuals,https://api.github.com/repos/jugfk/downloadManuals,11,17,False,242,0,0
271435005,tom-doerr/TecoGAN-Docker,https://api.github.com/repos/tom-doerr/TecoGAN-Docker,85,21,False,60,7,3
74129517,shadow-robot/smart_grasping_sandbox,https://api.github.com/repos/shadow-robot/smart_grasping_sandbox,67,29,False,103,5,9
194063548,radhe-raman-tiwari/Rice-crop-Insects-and-Weed-Detection-using-faster-R-CNN,https://api.github.com/repos/radhe-raman-tiwari/Rice-crop-Insects-and-Weed-Detection-using-faster-R-CNN,19,15,False,47,1,0
120767547,Deevoluation/ALPR,https://api.github.com/repos/Deevoluation/ALPR,141,62,False,14,11,21
122744803,Naereen/gym-nes-mario-bros,https://api.github.com/repos/Naereen/gym-nes-mario-bros,42,13,False,69,2,5
310214959,FarnazAdib/Crash_course_on_RL,https://api.github.com/repos/FarnazAdib/Crash_course_on_RL,52,15,False,46,1,0
314742967,datasci-w266/2021-spring-main,https://api.github.com/repos/datasci-w266/2021-spring-main,16,11,False,26,0,0
167009011,fpaupier/tensorflow-serving_sidecar,https://api.github.com/repos/fpaupier/tensorflow-serving_sidecar,43,22,False,90,2,3
326652166,gavin4396/python-for-tensorflow,https://api.github.com/repos/gavin4396/python-for-tensorflow,120,15,False,16,0,0
256872107,lucone83/deep-learning-with-python,https://api.github.com/repos/lucone83/deep-learning-with-python,37,16,False,27,0,0
211845076,as-ideas/headliner,https://api.github.com/repos/as-ideas/headliner,229,41,False,276,2,13
230259830,dataloop-ai/AutoML,https://api.github.com/repos/dataloop-ai/AutoML,328,43,False,633,0,6
156810237,gyunggyung/Sequence-Models-coursera,https://api.github.com/repos/gyunggyung/Sequence-Models-coursera,50,74,False,17,0,0
351368039,OakAcademy/deep-learning-with-python,https://api.github.com/repos/OakAcademy/deep-learning-with-python,15,14,False,1,0,0
128567369,evtimovi/robust_physical_perturbations,https://api.github.com/repos/evtimovi/robust_physical_perturbations,79,26,False,15,4,8
172886347,hypnopump/MiniFold,https://api.github.com/repos/hypnopump/MiniFold,175,33,False,96,8,13
107995204,GitYCC/NTU_HYLee_MachineLearning_Homework,https://api.github.com/repos/GitYCC/NTU_HYLee_MachineLearning_Homework,163,72,False,70,0,2
259556307,dheeraj7596/ConWea,https://api.github.com/repos/dheeraj7596/ConWea,44,19,False,31,1,3
175599901,LPDI-EPFL/masif,https://api.github.com/repos/LPDI-EPFL/masif,287,84,False,440,25,27
138593940,muntisa/Colonoscopy-polyps-detection-with-CNNs,https://api.github.com/repos/muntisa/Colonoscopy-polyps-detection-with-CNNs,16,17,False,27,1,0
106106905,Avsecz/kopt,https://api.github.com/repos/Avsecz/kopt,41,12,False,26,4,1
164818957,fengdu78/machine_learning_beginner,https://api.github.com/repos/fengdu78/machine_learning_beginner,1782,867,False,42,0,0
200902575,ai-techsystems/internShowcase,https://api.github.com/repos/ai-techsystems/internShowcase,32,112,False,360,0,0
326908754,MOOC-TensorFlow/TensorFlow,https://api.github.com/repos/MOOC-TensorFlow/TensorFlow,43,26,False,5,2,0
343660694,CVUsers/CV-Action,https://api.github.com/repos/CVUsers/CV-Action,54,13,False,1,3,0
89516234,wenjian0202/amod-abm,https://api.github.com/repos/wenjian0202/amod-abm,13,13,False,77,3,2
242462673,notmanan/Depression-Detection-Through-Multi-Modal-Data,https://api.github.com/repos/notmanan/Depression-Detection-Through-Multi-Modal-Data,12,10,False,74,4,2
210623342,reymond-group/CASP-and-dataset-performance,https://api.github.com/repos/reymond-group/CASP-and-dataset-performance,16,11,False,14,0,2
91230433,philipperemy/very-deep-convnets-raw-waveforms,https://api.github.com/repos/philipperemy/very-deep-convnets-raw-waveforms,67,14,False,37,0,3
85382048,adventuresinML/adventures-in-ml-code,https://api.github.com/repos/adventuresinML/adventures-in-ml-code,1020,641,False,71,19,3
157125587,srvds/Human-Activity-Recognition,https://api.github.com/repos/srvds/Human-Activity-Recognition,39,10,False,56,1,0
201177936,aianaconda/TensorFlow_Engineering_Implementation,https://api.github.com/repos/aianaconda/TensorFlow_Engineering_Implementation,213,125,False,30,4,0
232400282,alexacarlson/DeepDesign2019,https://api.github.com/repos/alexacarlson/DeepDesign2019,15,15,False,313,1,0
261143805,rodler/Quantinsti_RL,https://api.github.com/repos/rodler/Quantinsti_RL,23,28,False,19,0,0
297432813,Common-Data-Team/common-data-app,https://api.github.com/repos/Common-Data-Team/common-data-app,14,16,False,291,0,0
245710999,AprendizajeProfundo/Ciencia-de-Datos,https://api.github.com/repos/AprendizajeProfundo/Ciencia-de-Datos,14,27,False,109,0,0
180711056,shazhongcheng/machine_learing_study,https://api.github.com/repos/shazhongcheng/machine_learing_study,344,204,False,36,1,0
176716012,HarleysZhang/detect_steel_number,https://api.github.com/repos/HarleysZhang/detect_steel_number,57,28,False,2,2,6
97203950,rahulremanan/python_tutorial,https://api.github.com/repos/rahulremanan/python_tutorial,34,39,False,564,0,3
294905822,chenghuige/mind,https://api.github.com/repos/chenghuige/mind,84,23,False,23,3,5
194043018,zeusees/HyperFAS,https://api.github.com/repos/zeusees/HyperFAS,192,58,False,30,5,12
281545986,chenhaishun/Hands-on-Machine-Learning-2edition,https://api.github.com/repos/chenhaishun/Hands-on-Machine-Learning-2edition,30,12,False,32,1,0
220948059,robinreni96/Font_Recognition-DeepFont,https://api.github.com/repos/robinreni96/Font_Recognition-DeepFont,70,29,False,5,4,2
126473884,sambit9238/Deep-Learning,https://api.github.com/repos/sambit9238/Deep-Learning,30,22,False,15,1,1
144279922,kobiso/CBAM-keras,https://api.github.com/repos/kobiso/CBAM-keras,276,117,False,4,8,1
267935687,timsainb/ParametricUMAP_paper,https://api.github.com/repos/timsainb/ParametricUMAP_paper,121,14,False,24,0,1
211781270,huanghuidmml/cail2019_track2,https://api.github.com/repos/huanghuidmml/cail2019_track2,119,27,False,9,11,1
89789913,FisherKK/F1sherKK-MyRoadToAI,https://api.github.com/repos/FisherKK/F1sherKK-MyRoadToAI,178,56,False,109,0,0
253866855,KunalDuran/Python-projects-,https://api.github.com/repos/KunalDuran/Python-projects-,12,16,False,9,0,0
315276017,tulasiram58827/ocr_tflite,https://api.github.com/repos/tulasiram58827/ocr_tflite,49,20,False,53,8,2
129747825,fja0kl/HandsNeuralWorks,https://api.github.com/repos/fja0kl/HandsNeuralWorks,25,16,False,53,0,0
129079364,HeroKillerEver/coursera-deep-learning,https://api.github.com/repos/HeroKillerEver/coursera-deep-learning,587,654,False,27,9,6
179336854,Jianbo-Lab/HSJA,https://api.github.com/repos/Jianbo-Lab/HSJA,64,17,False,19,8,9
106123621,EnggQasim/Saylani-A.I,https://api.github.com/repos/EnggQasim/Saylani-A.I,32,37,False,26,0,0
210030087,lavanyashukla/neural_networks,https://api.github.com/repos/lavanyashukla/neural_networks,48,34,False,39,0,0
158170666,GuillaumeMougeot/DogFaceNet,https://api.github.com/repos/GuillaumeMougeot/DogFaceNet,70,28,False,260,3,1
184278484,leodema/RL,https://api.github.com/repos/leodema/RL,29,34,False,22,0,0
264445386,ZhuiyiTechnology/simbert,https://api.github.com/repos/ZhuiyiTechnology/simbert,513,111,False,13,21,7
275828828,BorgwardtLab/Set_Functions_for_Time_Series,https://api.github.com/repos/BorgwardtLab/Set_Functions_for_Time_Series,77,19,False,22,2,8
320315156,Jayshah6699/datascience-mashup,https://api.github.com/repos/Jayshah6699/datascience-mashup,33,50,False,1045,8,151
174535935,mcmillco/funcom,https://api.github.com/repos/mcmillco/funcom,24,17,False,7,4,6
193211557,vipul79321/Handwritten-Equation-Solver,https://api.github.com/repos/vipul79321/Handwritten-Equation-Solver,57,40,False,10,3,3
241152620,rohanrao619/Face_Recognition_using_Siamese_Network,https://api.github.com/repos/rohanrao619/Face_Recognition_using_Siamese_Network,11,13,False,13,0,0
175172298,zyding1983/datamining,https://api.github.com/repos/zyding1983/datamining,112,24,False,38,3,0
223621040,bubbliiiing/Transfer-Learning,https://api.github.com/repos/bubbliiiing/Transfer-Learning,60,32,False,25,0,1
51779834,michhar/python-jupyter-notebooks,https://api.github.com/repos/michhar/python-jupyter-notebooks,13,21,False,57,0,0
258400396,ziyujia/GraphSleepNet,https://api.github.com/repos/ziyujia/GraphSleepNet,52,26,False,8,4,1
134701698,PacktPublishing/Hands-on-Artificial-Intelligence-with-TensorFlow-Book,https://api.github.com/repos/PacktPublishing/Hands-on-Artificial-Intelligence-with-TensorFlow-Book,10,12,False,18,0,1
229031353,nasir6/zero_shot_detection,https://api.github.com/repos/nasir6/zero_shot_detection,37,10,False,53,10,8
113253814,hu-po/pirateAI,https://api.github.com/repos/hu-po/pirateAI,80,10,False,7,0,0
162501194,kernelmethod/Python-Data-Science-Workshop,https://api.github.com/repos/kernelmethod/Python-Data-Science-Workshop,10,10,False,85,0,0
306470340,divamgupta/deep-clustering-kingdra,https://api.github.com/repos/divamgupta/deep-clustering-kingdra,32,12,False,6,2,5
144535228,IShengFang/Relativistic-average-GAN-Keras,https://api.github.com/repos/IShengFang/Relativistic-average-GAN-Keras,38,12,False,24,1,2
102203284,naripok/cryptotrader,https://api.github.com/repos/naripok/cryptotrader,28,16,False,667,0,0
65155092,ClimbsRocks/auto_ml,https://api.github.com/repos/ClimbsRocks/auto_ml,1562,305,False,1149,179,216
124969197,nabeel-oz/qlik-py-tools,https://api.github.com/repos/nabeel-oz/qlik-py-tools,155,79,False,393,25,91
137845417,uhauha2929/examples,https://api.github.com/repos/uhauha2929/examples,133,63,False,24,4,0
117194056,lelechen63/MRI-tumor-segmentation-Brats,https://api.github.com/repos/lelechen63/MRI-tumor-segmentation-Brats,140,45,False,42,2,6
166844157,cagladbahadir/LOUPE,https://api.github.com/repos/cagladbahadir/LOUPE,33,12,False,50,2,4
295379204,Dragon-GCS/Python,https://api.github.com/repos/Dragon-GCS/Python,26,21,False,53,0,1
91554497,eth-ait/ComputationalInteraction17,https://api.github.com/repos/eth-ait/ComputationalInteraction17,21,19,False,15,0,0
125501606,gionanide/Speech_Signal_Processing_and_Classification,https://api.github.com/repos/gionanide/Speech_Signal_Processing_and_Classification,182,60,False,186,3,1
77790524,Avkash/mldl,https://api.github.com/repos/Avkash/mldl,216,29,False,1988,3,1
203742843,lxf8519/DL-hybrid-precoder,https://api.github.com/repos/lxf8519/DL-hybrid-precoder,33,25,False,14,5,3
153890342,noegroup/paper_boltzmann_generators,https://api.github.com/repos/noegroup/paper_boltzmann_generators,55,26,False,28,4,0
371116118,AakashKumarNain/TF_JAX_tutorials,https://api.github.com/repos/AakashKumarNain/TF_JAX_tutorials,155,15,False,75,1,1
139085379,VITA-Group/dehaze,https://api.github.com/repos/VITA-Group/dehaze,45,12,False,11,1,1
153513791,VITA-Group/Orthogonality-in-CNNs,https://api.github.com/repos/VITA-Group/Orthogonality-in-CNNs,105,27,False,84,0,6
71849748,totalgood/nlpia,https://api.github.com/repos/totalgood/nlpia,499,214,False,1045,14,15
398708597,DL-Practise/YoloAll,https://api.github.com/repos/DL-Practise/YoloAll,186,48,False,31,2,8
292204126,mc6666/Keras_tutorial,https://api.github.com/repos/mc6666/Keras_tutorial,23,18,False,64,0,0
110563523,petercunha/Emotion,https://api.github.com/repos/petercunha/Emotion,366,155,False,9,11,8
161839734,bipulshahi/codes,https://api.github.com/repos/bipulshahi/codes,10,15,False,37,0,0
21431857,openearth/notebooks,https://api.github.com/repos/openearth/notebooks,19,13,False,117,0,0
