id,full_name,url,stars,forks,commit,openIssue,closedIssue
200931125,google/qkeras,https://api.github.com/repos/google/qkeras,359,72,382,17,38
161117994,facebookresearch/DeepFocus,https://api.github.com/repos/facebookresearch/DeepFocus,359,65,52,3,1
160595817,microsoft/AzureML-BERT,https://api.github.com/repos/microsoft/AzureML-BERT,358,119,93,17,14
269365590,DeepRegNet/DeepReg,https://api.github.com/repos/DeepRegNet/DeepReg,358,56,2681,3,387
193956118,dickreuter/neuron_poker,https://api.github.com/repos/dickreuter/neuron_poker,358,123,72,6,23
263364731,mlco2/codecarbon,https://api.github.com/repos/mlco2/codecarbon,358,45,926,45,75
319724040,google-research/bigbird,https://api.github.com/repos/google-research/bigbird,358,62,17,20,4
136045845,evgps/a3c_trading,https://api.github.com/repos/evgps/a3c_trading,358,112,19,2,3
87214711,timestocome/Test-stock-prediction-algorithms,https://api.github.com/repos/timestocome/Test-stock-prediction-algorithms,358,133,311,0,6
144990460,bekou/multihead_joint_entity_relation_extraction,https://api.github.com/repos/bekou/multihead_joint_entity_relation_extraction,358,108,35,8,18
190811586,clarkkev/attention-analysis,https://api.github.com/repos/clarkkev/attention-analysis,358,66,11,8,8
124723305,chengstone/cchess-zero,https://api.github.com/repos/chengstone/cchess-zero,357,146,15,8,7
156926609,mandarjoshi90/coref,https://api.github.com/repos/mandarjoshi90/coref,356,84,131,31,48
194850672,tiantian91091317/OCR-Corrector,https://api.github.com/repos/tiantian91091317/OCR-Corrector,355,92,31,4,6
153932779,seth814/Audio-Classification,https://api.github.com/repos/seth814/Audio-Classification,354,143,47,5,30
219154606,qiufengyuyi/sequence_tagging,https://api.github.com/repos/qiufengyuyi/sequence_tagging,354,68,19,8,4
112068682,naturomics/CapsLayer,https://api.github.com/repos/naturomics/CapsLayer,354,113,50,17,22
162000470,linguishi/chinese_sentiment,https://api.github.com/repos/linguishi/chinese_sentiment,353,71,27,2,1
124500800,Anfany/Machine-Learning-for-Beginner-by-Python3,https://api.github.com/repos/Anfany/Machine-Learning-for-Beginner-by-Python3,353,232,1777,2,2
157874145,avalonstrel/GatedConvolution_pytorch,https://api.github.com/repos/avalonstrel/GatedConvolution_pytorch,353,74,11,29,10
125003361,StevenLiuWen/ano_pred_cvpr2018,https://api.github.com/repos/StevenLiuWen/ano_pred_cvpr2018,353,122,31,21,40
234634164,aws/deep-learning-containers,https://api.github.com/repos/aws/deep-learning-containers,352,218,1174,64,42
288941211,zhongqiangwu960812/AI-RecommenderSystem,https://api.github.com/repos/zhongqiangwu960812/AI-RecommenderSystem,352,150,76,1,0
37860149,mailgyc/doudizhu,https://api.github.com/repos/mailgyc/doudizhu,352,174,247,2,16
196534475,williamfzc/stagesepx,https://api.github.com/repos/williamfzc/stagesepx,351,101,582,21,137
258172048,toshas/torch-fidelity,https://api.github.com/repos/toshas/torch-fidelity,351,21,121,3,12
154975160,WillKoehrsen/recurrent-neural-networks,https://api.github.com/repos/WillKoehrsen/recurrent-neural-networks,351,261,62,3,5
86588543,5agado/data-science-learning,https://api.github.com/repos/5agado/data-science-learning,350,90,138,0,4
118878625,icoxfog417/baby-steps-of-rl-ja,https://api.github.com/repos/icoxfog417/baby-steps-of-rl-ja,348,212,197,4,38
168827055,NetManAIOps/OmniAnomaly,https://api.github.com/repos/NetManAIOps/OmniAnomaly,348,126,21,9,25
343844087,google-research/leaf-audio,https://api.github.com/repos/google-research/leaf-audio,348,38,22,14,3
187612292,xiongma/transformer-pointer-generator,https://api.github.com/repos/xiongma/transformer-pointer-generator,348,78,40,8,36
260119347,SuperBruceJia/EEG-DL,https://api.github.com/repos/SuperBruceJia/EEG-DL,347,119,66,0,9
215152113,google-research/receptive_field,https://api.github.com/repos/google-research/receptive_field,347,51,9,4,5
75267939,hahnyuan/nn_tools,https://api.github.com/repos/hahnyuan/nn_tools,347,65,101,13,11
92541759,pytorch/benchmark,https://api.github.com/repos/pytorch/benchmark,346,96,566,62,113
139549274,crazydonkey200/neural-symbolic-machines,https://api.github.com/repos/crazydonkey200/neural-symbolic-machines,346,67,98,1,26
133372977,sirius-ai/MobileFaceNet_TF,https://api.github.com/repos/sirius-ai/MobileFaceNet_TF,346,150,28,24,57
53326300,riga/tfdeploy,https://api.github.com/repos/riga/tfdeploy,346,39,170,11,23
291217084,microsoft/tensorflow-directml,https://api.github.com/repos/microsoft/tensorflow-directml,345,20,63857,14,25
184316081,CosmiQ/solaris,https://api.github.com/repos/CosmiQ/solaris,345,97,922,81,151
180711056,shazhongcheng/machine_learing_study,https://api.github.com/repos/shazhongcheng/machine_learing_study,345,205,36,1,0
258143477,lturing/tacotronv2_wavernn_chinese,https://api.github.com/repos/lturing/tacotronv2_wavernn_chinese,344,106,102,1,58
116224372,wucng/TensorExpand,https://api.github.com/repos/wucng/TensorExpand,344,240,352,15,3
117924105,vsuthichai/paraphraser,https://api.github.com/repos/vsuthichai/paraphraser,344,94,92,18,3
165829628,ranandalon/mtl,https://api.github.com/repos/ranandalon/mtl,344,62,142,12,1
162340677,onnx/keras-onnx,https://api.github.com/repos/onnx/keras-onnx,344,111,423,102,177
199781750,yy1lab/Lyrics-Conditioned-Neural-Melody-Generation,https://api.github.com/repos/yy1lab/Lyrics-Conditioned-Neural-Melody-Generation,344,51,83,8,0
242964823,microsoft/tf2-gnn,https://api.github.com/repos/microsoft/tf2-gnn,344,71,217,5,9
154323042,huseinzol05/Gather-Deployment,https://api.github.com/repos/huseinzol05/Gather-Deployment,342,96,119,0,4
161547610,materialsvirtuallab/megnet,https://api.github.com/repos/materialsvirtuallab/megnet,342,94,1025,15,47
183058962,minerllabs/minerl,https://api.github.com/repos/minerllabs/minerl,342,77,746,144,193
244350981,Snowdar/asv-subtools,https://api.github.com/repos/Snowdar/asv-subtools,341,103,193,8,26
105189823,tweag/funflow,https://api.github.com/repos/tweag/funflow,341,30,535,27,40
55239156,hardmaru/cppn-gan-vae-tensorflow,https://api.github.com/repos/hardmaru/cppn-gan-vae-tensorflow,341,90,2,1,0
83895796,vdutor/TF-rex,https://api.github.com/repos/vdutor/TF-rex,340,56,70,2,4
263748045,NVIDIA/tensorflow,https://api.github.com/repos/NVIDIA/tensorflow,340,58,64032,12,30
154412076,IntelAI/models,https://api.github.com/repos/IntelAI/models,340,140,2183,21,29
229694655,shawroad/NLP_pytorch_project,https://api.github.com/repos/shawroad/NLP_pytorch_project,339,72,193,11,3
249167869,menyifang/ADGAN,https://api.github.com/repos/menyifang/ADGAN,339,73,18,30,8
100832582,fanghao6666/neural-networks-and-deep-learning,https://api.github.com/repos/fanghao6666/neural-networks-and-deep-learning,339,351,65,6,1
177990351,zgojcic/3DSmoothNet,https://api.github.com/repos/zgojcic/3DSmoothNet,338,90,20,1,48
59207352,NLeSC/mcfly,https://api.github.com/repos/NLeSC/mcfly,338,80,833,51,183
138827014,XiaoMi/mace-models,https://api.github.com/repos/XiaoMi/mace-models,338,72,258,4,24
153039134,zhujisheng/Home-Assistant-DIY,https://api.github.com/repos/zhujisheng/Home-Assistant-DIY,337,122,168,0,2
176367517,NVIDIA/framework-determinism,https://api.github.com/repos/NVIDIA/framework-determinism,336,26,298,9,22
293036210,DengBoCong/nlp-paper,https://api.github.com/repos/DengBoCong/nlp-paper,336,63,125,1,0
295909816,fenwii/OpenHarmony,https://api.github.com/repos/fenwii/OpenHarmony,335,78,64,0,0
154208613,OptMLGroup/VRP-RL,https://api.github.com/repos/OptMLGroup/VRP-RL,335,169,6,4,2
239706352,Urinx/alphafold_pytorch,https://api.github.com/repos/Urinx/alphafold_pytorch,335,88,4,16,12
114646848,andyweizhao/capsule_text_classification,https://api.github.com/repos/andyweizhao/capsule_text_classification,333,82,51,7,18
181401988,avisingh599/reward-learning-rl,https://api.github.com/repos/avisingh599/reward-learning-rl,333,62,1550,11,17
67793927,MichSchli/RelationPrediction,https://api.github.com/repos/MichSchli/RelationPrediction,333,99,100,14,2
105323699,Xilinx/ml-suite,https://api.github.com/repos/Xilinx/ml-suite,333,155,83,40,58
235292116,Mcompetitions/M5-methods,https://api.github.com/repos/Mcompetitions/M5-methods,332,131,236,7,4
186212711,ratsgo/embedding,https://api.github.com/repos/ratsgo/embedding,332,106,413,3,128
115327621,MachineLP/CodeFun,https://api.github.com/repos/MachineLP/CodeFun,331,158,210,5,0
320346918,p-lambda/wilds,https://api.github.com/repos/p-lambda/wilds,331,72,520,0,21
202687282,CyberZHG/keras-radam,https://api.github.com/repos/CyberZHG/keras-radam,330,47,38,0,35
97129580,dhlab-epfl/dhSegment,https://api.github.com/repos/dhlab-epfl/dhSegment,329,114,381,11,38
391854578,bilibili/LastOrder-Dota2,https://api.github.com/repos/bilibili/LastOrder-Dota2,328,32,4,9,4
189902521,Yang7879/3D-BoNet,https://api.github.com/repos/Yang7879/3D-BoNet,328,77,51,51,10
374950504,danielroich/PTI,https://api.github.com/repos/danielroich/PTI,327,47,35,5,28
108382147,fgnt/nara_wpe,https://api.github.com/repos/fgnt/nara_wpe,327,140,229,8,26
232627037,ScalaConsultants/Aspect-Based-Sentiment-Analysis,https://api.github.com/repos/ScalaConsultants/Aspect-Based-Sentiment-Analysis,327,63,225,26,30
198726920,google-research/batch_rl,https://api.github.com/repos/google-research/batch_rl,327,58,47,7,17
230259830,dataloop-ai/AutoML,https://api.github.com/repos/dataloop-ai/AutoML,327,43,633,0,6
234492706,clovaai/assembled-cnn,https://api.github.com/repos/clovaai/assembled-cnn,327,41,33,0,7
352983353,instadeepai/Mava,https://api.github.com/repos/instadeepai/Mava,325,31,2609,19,156
101531332,localminimum/R-net,https://api.github.com/repos/localminimum/R-net,325,127,21,13,27
129458870,kermitt2/delft,https://api.github.com/repos/kermitt2/delft,324,57,530,25,40
185834676,NVIDIA/CUDALibrarySamples,https://api.github.com/repos/NVIDIA/CUDALibrarySamples,324,90,175,13,39
239587597,tensorflow/cloud,https://api.github.com/repos/tensorflow/cloud,324,69,567,55,26
176850593,taylorlu/Speaker-Diarization,https://api.github.com/repos/taylorlu/Speaker-Diarization,324,121,28,38,16
343203057,yang-song/score_sde_pytorch,https://api.github.com/repos/yang-song/score_sde_pytorch,323,49,6,6,6
145281277,thuml/CDAN,https://api.github.com/repos/thuml/CDAN,323,81,47,11,18
223491631,aws-samples/aws-deepcomposer-samples,https://api.github.com/repos/aws-samples/aws-deepcomposer-samples,323,251,108,7,2
221208980,SSSxCCC/Recommender-System,https://api.github.com/repos/SSSxCCC/Recommender-System,323,83,11,10,5
90450958,duoergun0729/2book,https://api.github.com/repos/duoergun0729/2book,322,200,185,1,3
251397334,fabiopardo/tonic,https://api.github.com/repos/fabiopardo/tonic,322,27,5,4,7
143100053,Engineering-Course/CIHP_PGN,https://api.github.com/repos/Engineering-Course/CIHP_PGN,322,83,15,36,26
219032380,eagle705/pytorch-bert-crf-ner,https://api.github.com/repos/eagle705/pytorch-bert-crf-ner,321,87,37,10,6
161428055,tslgithub/image_class,https://api.github.com/repos/tslgithub/image_class,321,132,118,23,4
142175376,maciej3031/comixify,https://api.github.com/repos/maciej3031/comixify,321,63,52,5,2
255321595,nakaizura/Source-Code-Notebook,https://api.github.com/repos/nakaizura/Source-Code-Notebook,321,79,141,2,1
225483819,ZackFreedman/Somatic,https://api.github.com/repos/ZackFreedman/Somatic,321,42,52,3,7
93413270,google/patents-public-data,https://api.github.com/repos/google/patents-public-data,320,122,110,17,14
126507129,Kaggle/learntools,https://api.github.com/repos/Kaggle/learntools,320,185,2410,16,10
161630883,AIBluefisher/DAGSfM,https://api.github.com/repos/AIBluefisher/DAGSfM,320,74,86,9,39
128740995,Engineering-Course/LIP_JPPNet,https://api.github.com/repos/Engineering-Course/LIP_JPPNet,319,82,16,17,42
107487617,yhyu13/AlphaGOZero-python-tensorflow,https://api.github.com/repos/yhyu13/AlphaGOZero-python-tensorflow,319,113,123,3,9
154189397,lilianweng/transformer-tensorflow,https://api.github.com/repos/lilianweng/transformer-tensorflow,318,75,29,4,0
2158768,onlytiancai/codesnip,https://api.github.com/repos/onlytiancai/codesnip,318,90,1124,0,1
209004244,pangeo-data/WeatherBench,https://api.github.com/repos/pangeo-data/WeatherBench,318,100,107,7,30
153881508,shepnerd/inpainting_gmcnn,https://api.github.com/repos/shepnerd/inpainting_gmcnn,318,81,17,20,53
326242039,volotat/DiffMorph,https://api.github.com/repos/volotat/DiffMorph,316,29,53,3,5
276115232,poets-ai/elegy,https://api.github.com/repos/poets-ai/elegy,316,20,324,20,63
154915461,0x454447415244/HandwritingRecognitionSystem,https://api.github.com/repos/0x454447415244/HandwritingRecognitionSystem,315,112,38,2,16
199415074,jannerm/mbpo,https://api.github.com/repos/jannerm/mbpo,315,55,31,4,15
261285732,vardanagarwal/Proctoring-AI,https://api.github.com/repos/vardanagarwal/Proctoring-AI,315,224,80,5,57
314416740,tensorflow/recommenders-addons,https://api.github.com/repos/tensorflow/recommenders-addons,314,92,138,11,44
61130280,rwth-i6/returnn,https://api.github.com/repos/rwth-i6/returnn,313,128,9093,64,273
209236152,ankane/tensorflow-ruby,https://api.github.com/repos/ankane/tensorflow-ruby,313,12,189,2,6
135418539,Janghyun1230/Speaker_Verification,https://api.github.com/repos/Janghyun1230/Speaker_Verification,313,101,35,11,16
194139116,paperswithcode/axcell,https://api.github.com/repos/paperswithcode/axcell,312,46,187,0,15
164874894,asreview/asreview,https://api.github.com/repos/asreview/asreview,311,66,758,60,175
137215844,dluvizon/deephar,https://api.github.com/repos/dluvizon/deephar,309,74,51,0,38
114298799,mindorii/kws,https://api.github.com/repos/mindorii/kws,309,75,29,6,1
103505457,deepmipt/ner,https://api.github.com/repos/deepmipt/ner,309,65,73,5,12
147255381,kubeflow/fairing,https://api.github.com/repos/kubeflow/fairing,308,143,235,120,171
177196062,machine-learning-apps/Issue-Label-Bot,https://api.github.com/repos/machine-learning-apps/Issue-Label-Bot,308,94,172,3,41
175587939,xiaofei05/Distant-Supervised-Chinese-Relation-Extraction,https://api.github.com/repos/xiaofei05/Distant-Supervised-Chinese-Relation-Extraction,308,54,25,0,13
198336472,DetectionTeamUCAS/RetinaNet_Tensorflow_Rotation,https://api.github.com/repos/DetectionTeamUCAS/RetinaNet_Tensorflow_Rotation,308,92,28,16,66
319496271,alibaba/EasyRec,https://api.github.com/repos/alibaba/EasyRec,306,60,59,39,10
169909375,WeidiXie/VGG-Speaker-Recognition,https://api.github.com/repos/WeidiXie/VGG-Speaker-Recognition,306,98,47,4,58
65201107,meownoid/tensorflow-rbm,https://api.github.com/repos/meownoid/tensorflow-rbm,306,128,111,0,11
218220314,Z-yq/TensorflowASR,https://api.github.com/repos/Z-yq/TensorflowASR,304,82,166,2,38
246315151,EdisonLeeeee/GraphGallery,https://api.github.com/repos/EdisonLeeeee/GraphGallery,303,50,784,0,1
93741618,maxim5/time-series-machine-learning,https://api.github.com/repos/maxim5/time-series-machine-learning,302,100,141,11,0
260224454,ika-rwth-aachen/Cam2BEV,https://api.github.com/repos/ika-rwth-aachen/Cam2BEV,301,58,11,0,20
149124288,mesutpiskin/computer-vision-guide,https://api.github.com/repos/mesutpiskin/computer-vision-guide,301,76,103,0,1
117097478,PRBonn/bonnet,https://api.github.com/repos/PRBonn/bonnet,301,85,44,14,46
167483572,litian96/FedProx,https://api.github.com/repos/litian96/FedProx,301,98,13,0,18
77727578,cs-chan/ArtGAN,https://api.github.com/repos/cs-chan/ArtGAN,301,50,197,3,6
152056923,tkn-tub/ns3-gym,https://api.github.com/repos/tkn-tub/ns3-gym,301,144,13846,22,28
113792072,ceciliavision/perceptual-reflection-removal,https://api.github.com/repos/ceciliavision/perceptual-reflection-removal,301,68,30,3,15
116198940,ymcui/cmrc2018,https://api.github.com/repos/ymcui/cmrc2018,301,68,36,3,11
227426269,BMW-InnovationLab/BMW-TensorFlow-Inference-API-GPU,https://api.github.com/repos/BMW-InnovationLab/BMW-TensorFlow-Inference-API-GPU,300,81,38,0,1
96009346,moabitcoin/holy-edge,https://api.github.com/repos/moabitcoin/holy-edge,300,141,30,13,18
239993380,ecs-vlc/FMix,https://api.github.com/repos/ecs-vlc/FMix,300,38,23,4,5
172488131,svip-lab/PlanarReconstruction,https://api.github.com/repos/svip-lab/PlanarReconstruction,300,75,21,7,29
186073523,google/next-prediction,https://api.github.com/repos/google/next-prediction,299,89,25,0,28
151050847,PacktPublishing/Hands-On-Computer-Vision-with-TensorFlow-2,https://api.github.com/repos/PacktPublishing/Hands-On-Computer-Vision-with-TensorFlow-2,299,236,98,1,12
245431046,wuba/qa_match,https://api.github.com/repos/wuba/qa_match,299,72,40,4,10
130350154,anxiangsir/deeplabv3-Tensorflow,https://api.github.com/repos/anxiangsir/deeplabv3-Tensorflow,298,125,155,27,7
128537503,lifeomic/sparkflow,https://api.github.com/repos/lifeomic/sparkflow,297,41,97,8,10
233587412,polakowo/gpt2bot,https://api.github.com/repos/polakowo/gpt2bot,297,77,155,8,4
75169748,suanrong/SDNE,https://api.github.com/repos/suanrong/SDNE,297,120,108,4,20
197045160,snorkel-team/snorkel-tutorials,https://api.github.com/repos/snorkel-team/snorkel-tutorials,296,146,158,2,45
124822342,huseinzol05/malaya,https://api.github.com/repos/huseinzol05/malaya,296,102,576,4,82
350871478,hila-chefer/Transformer-MM-Explainability,https://api.github.com/repos/hila-chefer/Transformer-MM-Explainability,296,47,61,1,12
122552790,GoogleCloudPlatform/healthcare,https://api.github.com/repos/GoogleCloudPlatform/healthcare,295,150,777,5,36
220407051,thunlp/BERT-KPE,https://api.github.com/repos/thunlp/BERT-KPE,295,54,50,1,10
188732917,JunweiLiang/Object_Detection_Tracking,https://api.github.com/repos/JunweiLiang/Object_Detection_Tracking,295,102,134,2,40
194918614,papermsucode/advhat,https://api.github.com/repos/papermsucode/advhat,295,85,15,2,12
361605068,LynnHo/EigenGAN-Tensorflow,https://api.github.com/repos/LynnHo/EigenGAN-Tensorflow,294,35,11,0,7
223683156,ZhengZerong/DeepHuman,https://api.github.com/repos/ZhengZerong/DeepHuman,294,35,31,9,5
333633547,kubeedge/sedna,https://api.github.com/repos/kubeedge/sedna,292,88,377,79,47
83074537,freesurfer/freesurfer,https://api.github.com/repos/freesurfer/freesurfer,292,163,30199,7,111
281528773,intel/neural-compressor,https://api.github.com/repos/intel/neural-compressor,292,55,1381,12,29
245584878,DSXiangLi/CTR,https://api.github.com/repos/DSXiangLi/CTR,292,75,59,1,9
184845430,minimaxir/gpt-2-cloud-run,https://api.github.com/repos/minimaxir/gpt-2-cloud-run,292,84,42,14,7
127775441,LijieFan/tvnet,https://api.github.com/repos/LijieFan/tvnet,292,69,10,0,0
145043028,pmh47/dirt,https://api.github.com/repos/pmh47/dirt,292,60,46,27,79
137778789,jim-schwoebel/voicebook,https://api.github.com/repos/jim-schwoebel/voicebook,291,61,646,8,17
145372842,you359/Keras-FasterRCNN,https://api.github.com/repos/you359/Keras-FasterRCNN,291,217,26,60,14
248445673,thu-ml/ares,https://api.github.com/repos/thu-ml/ares,290,69,177,3,8
113669374,explosion/prodigy-recipes,https://api.github.com/repos/explosion/prodigy-recipes,290,73,135,0,0
175599901,LPDI-EPFL/masif,https://api.github.com/repos/LPDI-EPFL/masif,290,87,440,15,24
331739884,XiangLi1999/PrefixTuning,https://api.github.com/repos/XiangLi1999/PrefixTuning,289,66,13,21,14
132928047,MVIG-SJTU/WSHP,https://api.github.com/repos/MVIG-SJTU/WSHP,289,52,12,5,28
265210638,rsanshierli/EasyBert,https://api.github.com/repos/rsanshierli/EasyBert,289,61,8,10,1
112259090,jbagnato/machine-learning,https://api.github.com/repos/jbagnato/machine-learning,289,514,58,4,0
261520350,google-research/ssl_detection,https://api.github.com/repos/google-research/ssl_detection,287,57,4,11,19
169026799,GraphSAINT/GraphSAINT,https://api.github.com/repos/GraphSAINT/GraphSAINT,287,61,611,3,35
116682868,ARM-software/ML-examples,https://api.github.com/repos/ARM-software/ML-examples,286,149,103,27,24
124604154,IBM/MAX-Object-Detector,https://api.github.com/repos/IBM/MAX-Object-Detector,286,208,128,5,39
106987831,hacktoberfest17/programming,https://api.github.com/repos/hacktoberfest17/programming,286,784,1211,271,537
194179660,google-research/tf-slim,https://api.github.com/repos/google-research/tf-slim,286,90,65,9,7
409130154,uzh-rpg/agile_autonomy,https://api.github.com/repos/uzh-rpg/agile_autonomy,286,85,9,25,13
367413802,google/mipnerf,https://api.github.com/repos/google/mipnerf,284,36,27,8,2
250646907,theAIGuysCode/yolov3_deepsort,https://api.github.com/repos/theAIGuysCode/yolov3_deepsort,283,173,41,42,13
144607074,google/mentornet,https://api.github.com/repos/google/mentornet,283,66,16,2,6
174645477,fsx950223/mobilenetv2-yolov3,https://api.github.com/repos/fsx950223/mobilenetv2-yolov3,283,96,219,17,31
173690466,jason9693/MusicTransformer-tensorflow2.0,https://api.github.com/repos/jason9693/MusicTransformer-tensorflow2.0,282,69,119,17,3
215749159,microsoft/Recursive-Cascaded-Networks,https://api.github.com/repos/microsoft/Recursive-Cascaded-Networks,282,78,16,17,51
185819852,frankkramer-lab/MIScnn,https://api.github.com/repos/frankkramer-lab/MIScnn,281,97,568,41,45
214003948,PennyLaneAI/qml,https://api.github.com/repos/PennyLaneAI/qml,281,85,532,15,47
295559343,google-research/federated,https://api.github.com/repos/google-research/federated,280,100,451,0,36
152353500,GaoQ1/rasa_nlu_gq,https://api.github.com/repos/GaoQ1/rasa_nlu_gq,280,94,94,9,27
143429044,ayyucekizrak/Udemy_DerinOgrenmeyeGiris,https://api.github.com/repos/ayyucekizrak/Udemy_DerinOgrenmeyeGiris,280,174,578,0,0
253714392,thu-coai/KdConv,https://api.github.com/repos/thu-coai/KdConv,280,49,26,0,17
432652408,Deci-AI/super-gradients,https://api.github.com/repos/Deci-AI/super-gradients,279,19,814,3,0
204463872,vlomme/Multi-Tacotron-Voice-Cloning,https://api.github.com/repos/vlomme/Multi-Tacotron-Voice-Cloning,279,80,55,15,13
257520135,cooelf/AwesomeMRC,https://api.github.com/repos/cooelf/AwesomeMRC,278,51,23,0,25
173331458,yumath/bertNER,https://api.github.com/repos/yumath/bertNER,278,82,19,0,33
89018492,broadinstitute/keras-resnet,https://api.github.com/repos/broadinstitute/keras-resnet,278,124,124,25,14
179633503,hughw19/NOCS_CVPR2019,https://api.github.com/repos/hughw19/NOCS_CVPR2019,278,52,38,17,44
154006351,thunguyenphuoc/RenderNet,https://api.github.com/repos/thunguyenphuoc/RenderNet,277,22,33,4,0
65564896,the-deep-learners/study-group,https://api.github.com/repos/the-deep-learners/study-group,277,97,321,0,1
242163521,aub-mind/arabert,https://api.github.com/repos/aub-mind/arabert,276,87,113,2,45
363002942,CBLUEbenchmark/CBLUE,https://api.github.com/repos/CBLUEbenchmark/CBLUE,276,56,83,1,2
187029265,Stick-To/Object-Detection-Tensorflow,https://api.github.com/repos/Stick-To/Object-Detection-Tensorflow,276,91,52,1,57
321489256,google-research/ravens,https://api.github.com/repos/google-research/ravens,275,56,36,8,6
372481592,ShannonAI/ChineseBert,https://api.github.com/repos/ShannonAI/ChineseBert,275,54,78,20,14
129930967,tensorflow/moonlight,https://api.github.com/repos/tensorflow/moonlight,274,65,139,16,9
237085793,microsoft/DeepSpeedExamples,https://api.github.com/repos/microsoft/DeepSpeedExamples,273,120,78,38,28
138172496,aishoot/LSTM_PIT_Speech_Separation,https://api.github.com/repos/aishoot/LSTM_PIT_Speech_Separation,273,91,200,15,5
349194010,zsyzzsoft/co-mod-gan,https://api.github.com/repos/zsyzzsoft/co-mod-gan,273,41,22,36,13
243988333,nju-websoft/OpenEA,https://api.github.com/repos/nju-websoft/OpenEA,273,57,47,16,16
154782689,renqianluo/NAO,https://api.github.com/repos/renqianluo/NAO,273,61,35,10,10
132808324,MillionIntegrals/vel,https://api.github.com/repos/MillionIntegrals/vel,271,33,407,5,41
349282839,fwillett/handwritingBCI,https://api.github.com/repos/fwillett/handwritingBCI,271,56,8,2,3
144938099,kotritrona/osumapper,https://api.github.com/repos/kotritrona/osumapper,270,36,206,12,10
142556595,vcg-uvic/lf-net-release,https://api.github.com/repos/vcg-uvic/lf-net-release,270,66,23,9,16
90399066,trishullab/bayou,https://api.github.com/repos/trishullab/bayou,270,82,709,17,127
212275874,oarriaga/paz,https://api.github.com/repos/oarriaga/paz,269,50,1536,21,56
169225673,LinXueyuanStdio/LaTeX_OCR,https://api.github.com/repos/LinXueyuanStdio/LaTeX_OCR,269,73,60,0,14
269414777,yongzhuo/Macadam,https://api.github.com/repos/yongzhuo/Macadam,269,31,7,0,2
171296096,MAIF/melusine,https://api.github.com/repos/MAIF/melusine,269,45,553,9,24
213635009,lixin4ever/BERT-E2E-ABSA,https://api.github.com/repos/lixin4ever/BERT-E2E-ABSA,269,66,68,20,15
188429193,TimoBolkart/TF_FLAME,https://api.github.com/repos/TimoBolkart/TF_FLAME,268,60,66,6,44
320530101,jc-LeeHub/Recommend-System-tf2.0,https://api.github.com/repos/jc-LeeHub/Recommend-System-tf2.0,268,89,460,3,4
124995995,MiuLab/SlotGated-SLU,https://api.github.com/repos/MiuLab/SlotGated-SLU,268,103,6,7,2
220413588,DayBreak-u/Thundernet_Pytorch,https://api.github.com/repos/DayBreak-u/Thundernet_Pytorch,268,73,50,37,11
153459506,marl/openl3,https://api.github.com/repos/marl/openl3,267,42,327,19,39
248175266,MegEngine/Models,https://api.github.com/repos/MegEngine/Models,267,95,81,10,19
167427139,google-research/tensorflow_constrained_optimization,https://api.github.com/repos/google-research/tensorflow_constrained_optimization,267,47,149,12,1
130161675,HawkAaron/warp-transducer,https://api.github.com/repos/HawkAaron/warp-transducer,267,100,94,22,61
156195670,DLR-RM/AugmentedAutoencoder,https://api.github.com/repos/DLR-RM/AugmentedAutoencoder,266,83,73,2,95
386459754,google-research/deduplicate-text-datasets,https://api.github.com/repos/google-research/deduplicate-text-datasets,265,19,9,1,5
279816056,jiaxiangshang/MGCNet,https://api.github.com/repos/jiaxiangshang/MGCNet,265,43,50,5,38
118550921,Lapis-Hong/wide_deep,https://api.github.com/repos/Lapis-Hong/wide_deep,265,134,32,3,3
320153564,bojone/SPACES,https://api.github.com/repos/bojone/SPACES,265,70,37,20,12
79250418,erilyth/DeepLearning-Challenges,https://api.github.com/repos/erilyth/DeepLearning-Challenges,264,194,36,4,1
192775058,uzaymacar/attention-mechanisms,https://api.github.com/repos/uzaymacar/attention-mechanisms,264,70,53,2,0
267223745,oneapi-src/oneAPI-samples,https://api.github.com/repos/oneapi-src/oneAPI-samples,263,285,659,20,41
191252073,microsoft/icecaps,https://api.github.com/repos/microsoft/icecaps,263,46,13,3,2
146903982,ZFTurbo/Keras-RetinaNet-for-Open-Images-Challenge-2018,https://api.github.com/repos/ZFTurbo/Keras-RetinaNet-for-Open-Images-Challenge-2018,263,78,28,15,10
330059679,ikostrikov/jaxrl,https://api.github.com/repos/ikostrikov/jaxrl,263,19,109,1,5
318584731,GuitarML/GuitarLSTM,https://api.github.com/repos/GuitarML/GuitarLSTM,263,25,38,6,2
201498201,RTIInternational/gobbli,https://api.github.com/repos/RTIInternational/gobbli,263,23,260,8,6
186356324,china-ai-law-challenge/CAIL2019,https://api.github.com/repos/china-ai-law-challenge/CAIL2019,263,108,69,7,0
208221332,RozDavid/LOL,https://api.github.com/repos/RozDavid/LOL,263,83,11,6,16
193126777,nitinkaushik01/Deep_and_Machine_Learning_Projects,https://api.github.com/repos/nitinkaushik01/Deep_and_Machine_Learning_Projects,262,290,23,5,0
137230145,nrontsis/PILCO,https://api.github.com/repos/nrontsis/PILCO,262,79,72,15,29
187145335,malllabiisc/WordGCN,https://api.github.com/repos/malllabiisc/WordGCN,261,59,58,2,27
237056148,lmnt-com/haste,https://api.github.com/repos/lmnt-com/haste,261,22,81,9,34
